Customer,CustomerNo,Description,Total_Amount_Excl_VAT,Unit_Price,PCToBCExchangeRate,Quantity,Rackpeople Markup,Rackpeople Markup Unit Price,Rackpeople Markup Total Price,Rackpeople Markup Diff
BLS Capital Management,31179580,Premium SSD Managed Disks - Premium SSD Managed ,322.59,21.68,7.0034,2.00,55.00,200.04,400.06,141.99
BLS Capital Management,31179580,Rtn Preference: MGN - Rtn Preference: MGN - new ,0,0.087,7.0034,0.47,55.00,0.00,0.00,0.00
BLS Capital Management,31179580,Backup - Backup - On Premises Server - EU West - ,74.31,10,7.0034,1.00,55.00,92.27,92.27,32.82
BLS Capital Management,31179580,Tables - Tables - LRS - new ,0,0.00036,7.0034,1.30,55.00,0.00,0.00,0.00
BLS Capital Management,31179580,Standard Page Blob v2 - Standard Page Blob v2 - ,0,0.00054,7.0034,4.46,55.00,0.00,0.02,0.02
Delfi Technologies A/S,12552688,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Business Premium - cycleCharge  1/24/2023-2/23/2023  January   ,15308.8,110.8,1,128.00,25.00,119.60,15308.80,3061.76
Delfi Technologies A/S,12552688,Microsoft 365 New Commerce Promotional Offer Annual - Power BI Pro - cycleCharge  1/23/2023-2/22/2023  January   ,298.75,50.32,1,5.00,25.00,59.75,298.75,59.75
Delfi Technologies A/S,12552688,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 F3 - cycleCharge  1/24/2023-2/23/2023  January   ,2246.13,40.24,1,47.00,25.00,47.79,2246.01,449.20
Delfi Technologies A/S,12552688,Microsoft 365 New Commerce Promotional Offer Annual - Exchange Online (Plan 1) - cycleCharge  1/23/2023-2/22/2023  January   ,23.94,20.16,1,1.00,25.00,23.94,23.94,4.79
Delfi Technologies A/S,12552688,Microsoft 365 Business Premium - Microsoft 365 Business Premium - renew  1/23/2023-2/22/2023  January   ,1662,132.96,1,10.00,25.00,166.20,1662.00,332.40
Delfi Technologies A/S,12552688,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 E3 - cycleCharge  1/23/2023-2/22/2023  January   ,1335.54,187.44,1,6.00,25.00,222.59,1335.53,267.11
CO:PLAY Advokatpartnerselskab,41110546,Microsoft 365 New Commerce Promotional Offer Annual - Exchange Online (Plan 1) - cycleCharge  1/28/2023-2/27/2023  January   ,71.82,20.16,1,3.00,25.00,23.94,71.81,14.36
CO:PLAY Advokatpartnerselskab,41110546,Microsoft 365 New Commerce Promotional Offer Annual - Office 365 E1 - cycleCharge  1/28/2023-2/27/2023  January   ,47.79,40.24,1,1.00,25.00,47.79,47.79,9.56
CO:PLAY Advokatpartnerselskab,41110546,Microsoft 365 New Commerce Promotional Offer Annual - Power BI Pro - cycleCharge  1/28/2023-2/27/2023  January   ,717,50.32,1,12.00,25.00,59.75,717.00,143.40
CO:PLAY Advokatpartnerselskab,41110546,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 E3 - cycleCharge  1/28/2023-2/27/2023  January   ,5564.75,210.88,1,25.00,25.00,222.59,5564.69,1112.94
CO:PLAY Advokatpartnerselskab,41110546,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft Teams Rooms Standard - cycleCharge  1/28/2023-2/27/2023  January   ,112.1,94.4,1,1.00,25.00,112.10,112.10,22.42
adapterdevelopment,31590639,Exchange Online (Plan 1) - Exchange Online (Plan 1) - renew  1/23/2023-1/22/2024  January   ,302.4,241.92,1,1.00,25.00,302.40,302.40,60.48
INTERN A/S,20284072,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Business Premium - cycleCharge  1/28/2023-2/27/2023  January   ,1674.4,100.72,1,14.00,25.00,119.60,1674.40,334.88
INTERN A/S,20284072,Microsoft 365 Business Basic - Microsoft 365 Business Basic - renew  1/1/2023-1/31/2023  January   ,136.08,36.29,1,3.00,25.00,45.36,136.09,27.22
INTERN A/S,20284072,Microsoft 365 New Commerce Promotional Offer Annual - Office 365 F3 - cycleCharge  1/28/2023-2/27/2023  January   ,263.34,20.16,1,11.00,25.00,23.94,263.31,52.66
INTERN A/S,20284072,Microsoft 365 New Commerce Promotional Offer Annual - Exchange Online (Plan 1) - cycleCharge  1/28/2023-2/27/2023  January   ,23.94,20.16,1,1.00,25.00,23.94,23.94,4.79
INTERN A/S,20284072,Microsoft 365 New Commerce Promotional Offer Annual - Project Plan 3 - cycleCharge  1/28/2023-2/27/2023  January   ,1434.88,151.04,1,8.00,25.00,179.36,1434.90,286.98
make Rehab A/S,42102806,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Business Premium - cycleCharge  1/28/2023-2/27/2023  January   ,598,100.72,1,5.00,25.00,119.60,598.00,119.60
New Co,99999002,Microsoft Teams Phone Standard - Microsoft Teams Phone Standard - renew  1/21/2023-2/20/2023  January   ,181.08,48.29,1,3.00,25.00,60.36,181.09,36.22
New Co,99999002,Microsoft Teams Phone Resource Account - Microsoft Teams Phone Resource Account - renew  1/21/2023-2/20/2023  January   ,0,0,1,25.00,25.00,0.00,0.00,0.00
New Co,99999002,SQL Database Single/Elastic Pool General Purpose - ,1105.3,0.099966,7.0034,1486.00,0.00,0.60,884.30,0.06
New Co,99999002,General Block Blob - General Block Blob - LRS - ,0,0.00036,7.0034,0.02,0.00,0.00,0.00,0.00
New Co,99999002,SQL Database Single/Elastic Pool General Purpose - ,39.13,0.1265,7.0034,41.60,0.00,0.75,31.33,0.03
New Co,99999002,Blob Storage - Blob Storage - Hot LRS - EU North - ,0,0.004,7.0034,0.06,0.00,0.02,0.00,0.00
New Co,99999002,Azure App Service Basic Plan - Linux - Azure App ,99.44,0.018,7.0034,743.00,0.00,0.11,79.61,0.06
New Co,99999002,Blob Storage - Blob Storage - Hot LRS - EU West - ,0,0.0043,7.0034,0.04,0.00,0.03,0.00,0.00
New Co,99999002,Files - Files - LRS - new ,0,0.015,7.0034,0.68,0.00,0.09,0.06,0.06
New Co,99999002,SQL Database Single/Elastic Pool General Purpose - ,1714.43,0.155261,7.0034,1484.00,0.00,0.92,1371.59,0.05
New Co,99999002,Voice and Video Calling - Voice and Video Calling ,1.31,0.004,7.0034,46.65,0.00,0.02,1.11,0.06
New Co,99999002,Service Bus - Service Bus - Standard - new ,0,0.8,7.0034,0.00,0.00,0.00,0.00,0.00
New Co,99999002,General Block Blob - General Block Blob - LRS - ,0,0.024,7.0034,0.01,0.00,0.14,0.00,0.00
New Co,99999002,Files - Files - LRS - new ,0,0.0015,7.0034,0.14,0.00,0.01,0.00,0.00
New Co,99999002,Azure App Service Standard Plan - Azure App ,1101.28,0.1,7.0034,1480.00,0.00,0.60,881.03,0.01
New Co,99999002,Tables - Tables - LRS - new ,0,0.00036,7.0034,3.62,0.00,0.00,0.01,0.01
New Co,99999002,Blob Storage - Blob Storage - Hot LRS - EU North - ,0,0.022,7.0034,0.01,0.00,0.13,0.00,0.00
New Co,99999002,Tables - Tables - LRS - new ,0,0.00036,7.0034,0.00,0.00,0.00,0.00,0.00
New Co,99999002,Service Bus - Service Bus - Hybrid Connections - ,74.05,0.0134,7.0034,742.89,0.00,0.08,59.26,0.02
New Co,99999002,Blob Storage - Blob Storage - Hot LRS - US East - ,0,0.004,7.0034,0.04,0.00,0.02,0.00,0.00
New Co,99999002,Geographic Numbers - Geographic Numbers - DK - US ,42.63,0.82,7.0034,7.00,0.00,4.88,34.17,0.07
New Co,99999002,Files - Files - LRS - new ,0,0.0015,7.0034,1.49,0.00,0.01,0.01,0.01
New Co,99999002,Azure App Service Free Plan - Linux - Azure App ,0,0,7.0034,1.00,0.00,0.00,0.00,0.00
New Co,99999002,Rtn Preference: MGN - Rtn Preference: MGN - new ,0,0.087,7.0034,0.15,0.00,0.00,0.00,0.00
New Co,99999002,Azure App Service Free Plan - Azure App Service ,0,0,7.0034,4.98,0.00,0.00,0.00,0.00
New Co,99999002,Files - Files - LRS - new ,4.46,0.06,7.0034,10.01,0.00,0.36,3.58,0.01
New Co,99999002,Tables - Tables - LRS - new ,0,0.045,7.0034,0.03,0.00,0.27,0.01,0.01
RackpeopleTest,99999005,Modern Work SMB Promo - Microsoft Teams Essentials (AAD Identity) - Microsoft Teams Essentials (AAD Identity) - cycleCharge  1/12/2023-2/11/2023  January   ,56.7,20.16,1,3.00,0.00,15.12,45.36,0.00
ZINCKTWICE S.M.B.A.,32365361,Microsoft 365 Business Standard - Microsoft 365 Business Standard - cycleCharge  1/1/2023-1/31/2023  January   ,393.5,62.96,1,5.00,25.00,78.70,393.50,78.70
SBC-Teams GoWingu,99999006,Virtual Machines DSv2 Series - Reserved VM ,2738.64,78.21,7.0034,4.00,0.00,547.74,2190.94,0.02
SBC-Teams GoWingu,99999006,Standard Page Blob - Standard Page Blob - LRS - ,0,0.045,7.0034,0.04,0.00,0.27,0.01,0.01
SBC-Teams GoWingu,99999006,VPN Gateway - VPN Gateway - Basic - new ,199.24,0.036,7.0034,744.00,0.00,0.21,159.44,0.05
SBC-Teams GoWingu,99999006,Standard SSD Managed Disks - Standard SSD Managed ,16.71,0.002,7.0034,1125.64,0.00,0.01,13.40,0.03
SBC-Teams GoWingu,99999006,General Block Blob - General Block Blob - LRS - ,0,0.00036,7.0034,0.00,0.00,0.00,0.00,0.00
SBC-Teams GoWingu,99999006,Bandwidth Inter-Region - Bandwidth Inter-Region - ,0,0.05,7.0034,5.00,0.00,0.00,0.00,0.00
SBC-Teams GoWingu,99999006,Azure Active Directory Domain Services - Azure ,830.16,0.15,7.0034,743.79,0.00,0.89,664.16,0.03
SBC-Teams GoWingu,99999006,Load Balancer - Load Balancer - new ,276.36,0.025,7.0034,1486.00,0.00,0.15,221.15,0.06
SBC-Teams GoWingu,99999006,Load Balancer - Load Balancer - new ,608.15,0.01,7.0034,8173.00,0.00,0.06,486.53,0.01
SBC-Teams GoWingu,99999006,Virtual Network Peering - Virtual Network Peering ,49.01,0.01,7.0034,659.45,0.00,0.06,39.26,0.05
SBC-Teams GoWingu,99999006,Backup - Backup - Azure VM - EU West - new ,37.11,10,7.0034,0.50,0.00,59.53,29.76,0.07
SBC-Teams GoWingu,99999006,IP Addresses - IP Addresses - Standard IPv4 - new ,387.46,0.005,7.0034,10416.00,0.00,0.03,310.03,0.06
SBC-Teams GoWingu,99999006,Tables - Tables - LRS - new ,0,0.045,7.0034,0.03,0.00,0.27,0.01,0.01
SBC-Teams GoWingu,99999006,Files - Files - LRS - new ,0,0.0015,7.0034,0.08,0.00,0.01,0.00,0.00
SBC-Teams GoWingu,99999006,Standard HDD Managed Disks - Standard HDD Managed ,2.63,0.05,7.0034,7.14,0.00,0.30,2.12,0.02
SBC-Teams GoWingu,99999006,Standard SSD Managed Disks - Standard SSD Managed ,35.63,4.8,7.0034,1.00,0.00,28.57,28.57,0.07
SBC-Teams GoWingu,99999006,Backup - Backup - Standard - EU West - new ,1.31,0.0448,7.0034,4.09,0.00,0.27,1.09,0.04
SBC-Teams GoWingu,99999006,Azure App Service Free Plan - Azure App Service ,0,0,7.0034,2.00,0.00,0.00,0.00,0.00
SBC-Teams GoWingu,99999006,Standard HDD Managed Disks - Standard HDD Managed ,68.54,1.536,7.0034,6.00,0.00,9.14,54.86,0.03
SBC-Teams GoWingu,99999006,Virtual Network Peering - Virtual Network Peering ,47.44,0.01,7.0034,638.08,0.00,0.06,37.98,0.03
SBC-Teams GoWingu,99999006,Rtn Preference: MGN - Rtn Preference: MGN - new ,0,0,7.0034,0.08,0.00,0.00,0.00,0.00
SBC-Teams GoWingu,99999006,Tables - Tables - LRS - new ,0,0.00036,7.0034,3.17,0.00,0.00,0.01,0.01
SBC-Teams GoWingu,99999006,General Block Blob - General Block Blob - LRS - ,0,0.00036,7.0034,0.01,0.00,0.00,0.00,0.00
SBC-Teams GoWingu,99999006,Bandwidth Inter-Region - Bandwidth Inter-Region - ,1.14,0.05,7.0034,3.22,0.00,0.30,0.96,0.05
SBC-Teams GoWingu,99999006,General Block Blob - General Block Blob - LRS - ,0,0.00036,7.0034,1.35,0.00,0.00,0.00,0.00
SBC-Teams GoWingu,99999006,Premium SSD Managed Disks - Premium SSD Managed ,129.56,5.8072,7.0034,3.00,0.00,34.57,103.70,0.05
SBC-Teams GoWingu,99999006,Files - Files - LRS - new ,0,0.0015,7.0034,0.02,0.00,0.01,0.00,0.00
SBC-Teams GoWingu,99999006,Bandwidth Inter-Region - Bandwidth Inter-Region - ,5.6,0.02,7.0034,38.05,0.00,0.12,4.53,0.05
SBC-Teams GoWingu,99999006,Standard SSD Managed Disks - Standard SSD Managed ,17.76,2.4,7.0034,1.00,0.00,14.29,14.29,0.08
SBC-Teams GoWingu,99999006,Standard Page Blob - Standard Page Blob - LRS - ,0.18,0.00036,7.0034,67.05,0.00,0.00,0.14,0.00
SBC-Teams GoWingu,99999006,Load Balancer - Load Balancer - new ,2.8,0.005,7.0034,76.43,0.00,0.03,2.27,0.03
SBC-Teams GoWingu,99999006,Standard HDD Managed Disks - Standard HDD Managed ,0.53,0.05,7.0034,1.55,0.00,0.30,0.46,0.04
SBC-Teams GoWingu,99999006,General Block Blob - General Block Blob - LRS - ,1.23,0.00036,7.0034,479.60,0.00,0.00,1.03,0.05
SBC-Teams GoWingu,99999006,IP Addresses - IP Addresses - Basic IPv4 - new ,39.83,0.0036,7.0034,1488.00,0.00,0.02,31.89,0.03
SBC-Teams GoWingu,99999006,Standard Page Blob - Standard Page Blob - LRS - ,0,0.00036,7.0034,30.83,0.00,0.00,0.07,0.07
SBC-Teams GoWingu,99999006,Rtn Preference: MGN - Rtn Preference: MGN - new ,0,0.087,7.0034,89.09,0.00,0.00,0.00,0.00
SBC-Teams GoWingu,99999006,Standard HDD Managed Disks - Standard HDD Managed ,67.05,3.008,7.0034,3.00,0.00,17.91,53.72,0.08
SBC-Teams GoWingu,99999006,Premium SSD Managed Disks - Premium SSD Managed ,599.23,80.54,7.0034,1.00,0.00,479.45,479.42,0.04
SBC-Teams GoWingu,99999006,Virtual Machines Dv2 Series - Virtual Machines Dv2 ,368.29,0.0679,7.0034,729.00,0.00,0.40,294.66,0.03
SBC-Teams GoWingu,99999006,Standard HDD Managed Disks - Standard HDD Managed ,3.15,0.0005,7.0034,860.08,0.00,0.00,2.56,0.04
SBC-Teams GoWingu,99999006,Files - Files - LRS - new ,0,0.015,7.0034,0.05,0.00,0.09,0.00,0.00
SBC-Teams GoWingu,99999006,Virtual Machines BS Series - Virtual Machines BS ,132.45,0.024,7.0034,741.92,0.00,0.14,106.00,0.04
SBC-Teams GoWingu,99999006,Virtual Machines RI - Virtual Machines RI - new ,0,0,7.0034,2987.20,0.00,0.00,0.00,0.00
SBC-Teams GoWingu,99999006,Virtual Machines Dv2 Series - Virtual Machines Dv2 ,7,0.272,7.0034,3.50,0.00,1.62,5.67,0.07
CTGlobal,25188462,Azure Monitor - Azure Monitor - Emails - new ,0,0.00002,7.0034,8.00,7.00,0.00,0.00,0.00
CTGlobal,25188462,Azure Repos and Boards (Basic) - Azure Repos and ,44.55,6,7.0034,1.00,7.00,38.22,38.22,2.58
CTGlobal,25188462,Azure Pipelines - Azure Pipelines - ,892.93,40,7.0034,3.00,7.00,254.78,764.35,50.01
CTGlobal,25188462,Tables - Tables - LRS - new ,0,0.00036,7.0034,0.00,7.00,0.00,0.00,0.00
CTGlobal,25188462,Rtn Preference: MGN - Rtn Preference: MGN - new ,129.13,0.087,7.0034,199.49,7.00,0.55,110.55,7.25
CTGlobal,25188462,Azure App Service Premium v2 Plan - Azure App ,8857.9,0.8,7.0034,1488.00,7.00,5.10,7582.36,496.04
CTGlobal,25188462,General Block Blob - General Block Blob - LRS - ,0,0.00036,7.0034,0.00,7.00,0.00,0.00,0.00
CTGlobal,25188462,Process Automation - Process Automation - Basic - ,0,0.002,7.0034,76.87,7.00,0.00,0.00,0.00
CTGlobal,25188462,Files - Files - LRS - new ,2.19,0.06,7.0034,5.00,7.00,0.38,1.91,0.16
CTGlobal,25188462,Queues - Queues - LRS - new ,0,0.00036,7.0034,0.00,7.00,0.00,0.00,0.00
CTGlobal,25188462,Logic Apps - Logic Apps - Consumption - new ,0,0.000025,7.0034,10.00,7.00,0.00,0.00,0.00
CTGlobal,25188462,SQL Database Single Standard - SQL Database Single ,1116.43,2.42,7.0034,62.00,7.00,15.41,955.69,62.55
CTGlobal,25188462,Standard HDD Managed Disks - Standard HDD Managed ,43.76,5.888,7.0034,1.00,7.00,37.50,37.50,2.49
CTGlobal,25188462,Standard HDD Managed Disks - Standard HDD Managed ,11.38,1.536,7.0034,1.00,7.00,9.78,9.78,0.68
CTGlobal,25188462,Blob Storage - Blob Storage - Hot LRS - EU West - ,3.68,0.0196,7.0034,25.32,7.00,0.12,3.16,0.22
CTGlobal,25188462,Azure Monitor - Azure Monitor - Alerts - new ,0,0.1,7.0034,10.00,7.00,0.00,0.00,0.00
CTGlobal,25188462,SQL Database Single Standard - SQL Database Single ,334.49,0.4839,7.0034,92.92,7.00,3.08,286.39,18.80
CTGlobal,25188462,Tables - Tables - LRS - new ,69.33,0.045,7.0034,207.22,7.00,0.29,59.40,3.94
CTGlobal,25188462,Traffic Manager - Traffic Manager - Azure Endpoint ,5.34,0.36,7.0034,2.00,7.00,2.29,4.59,0.32
CTGlobal,25188462,Standard HDD Managed Disks - Standard HDD Managed ,304.73,40.96,7.0034,1.00,7.00,260.90,260.88,17.10
CTGlobal,25188462,Bandwidth Inter-Region - Bandwidth Inter-Region - ,0,0.02,7.0034,0.00,7.00,0.13,0.00,0.00
CTGlobal,25188462,Azure App Service Free Plan - Azure App Service ,0,0,7.0034,10.00,7.00,0.00,0.00,0.00
CTGlobal,25188462,Blob Storage - Blob Storage - Hot LRS - EU West - ,0,0.0043,7.0034,0.03,7.00,0.03,0.00,0.00
CTGlobal,25188462,SQL Database Single Standard - SQL Database Single ,1114.59,4.8387,7.0034,30.96,7.00,30.82,954.15,62.48
CTGlobal,25188462,Traffic Manager - Traffic Manager - Traffic View - ,0.96,2,7.0034,0.06,7.00,12.74,0.83,0.06
CTGlobal,25188462,Key Vault - Key Vault - Premium - new ,0,0.03,7.0034,0.02,7.00,0.19,0.00,0.00
CTGlobal,25188462,SignalR - SignalR - new ,1114.15,1.61,7.0034,93.00,7.00,10.26,953.72,62.40
CTGlobal,25188462,General Block Blob - General Block Blob - LRS - ,0,0.00036,7.0034,0.00,7.00,0.00,0.00,0.00
CTGlobal,25188462,Log Analytics - Log Analytics - Pay-as-you-go - EU ,0,2.76,7.0034,0.52,7.00,0.00,0.00,0.00
CTGlobal,25188462,Azure App Service Shared Plan - Azure App Service ,70.81,0.013,7.0034,733.00,7.00,0.08,60.70,4.05
CTGlobal,25188462,Tables - Tables - GRS - new ,0,0.00036,7.0034,0.90,7.00,0.00,0.00,0.00
CTGlobal,25188462,SignalR - SignalR - new ,0,0,7.0034,62.00,7.00,0.00,0.00,0.00
CTGlobal,25188462,Traffic Manager - Traffic Manager - Azure Endpoint ,0.26,0.54,7.0034,0.07,7.00,3.44,0.24,0.03
CTGlobal,25188462,Blob Storage - Blob Storage - Hot LRS - EU West - ,0,0.054,7.0034,0.00,7.00,0.34,0.00,0.00
CTGlobal,25188462,Microsoft Defender for SQL - Microsoft Defender ,111.61,15,7.0034,1.00,7.00,95.54,95.54,6.25
CTGlobal,25188462,Log Analytics - Log Analytics - Pay-as-you-go - EU ,0,2.99,7.0034,5.00,7.00,0.00,0.00,0.00
CTGlobal,25188462,Azure Monitor - Azure Monitor - Alerts - new ,5.95,0.1,7.0034,8.10,7.00,0.64,5.16,0.40
CTGlobal,25188462,Logic Apps - Logic Apps - Consumption - new ,0.26,0.12,7.0034,0.31,7.00,0.76,0.24,0.03
CTGlobal,25188462,Tables - Tables - RA-GRS - new ,0,0.075,7.0034,0.01,7.00,0.48,0.00,0.00
CTGlobal,25188462,General Block Blob - General Block Blob - LRS - ,0,0.00036,7.0034,0.00,7.00,0.00,0.00,0.00
CTGlobal,25188462,Blob Storage - Blob Storage - Hot LRS - EU West - ,0,0.054,7.0034,0.00,7.00,0.34,0.00,0.00
CTGlobal,25188462,Storage - Bandwidth - Storage - Bandwidth - ,0,0,7.0034,0.05,7.00,0.00,0.00,0.00
CTGlobal,25188462,Logic Apps - Logic Apps - Consumption - new ,41.05,0.000125,7.0034,44170.00,7.00,0.00,35.17,2.33
CTGlobal,25188462,Azure App Service Standard Plan - Azure App ,1651.14,0.1,7.0034,2219.00,7.00,0.64,1413.41,92.50
CTGlobal,25188462,Log Analytics - Log Analytics - Pay-as-you-go - EU ,629.69,2.99,7.0034,28.30,7.00,19.05,539.07,35.32
CTGlobal,25188462,General Block Blob - General Block Blob - LRS - ,0,0.024,7.0034,0.04,7.00,0.15,0.01,0.01
CTGlobal,25188462,Rtn Preference: MGN - Rtn Preference: MGN - new ,0,0.087,7.0034,100.00,7.00,0.00,0.00,0.00
CTGlobal,25188462,General Block Blob - General Block Blob - LRS - ,0,0.00036,7.0034,22.42,7.00,0.00,0.05,0.05
CTGlobal,25188462,Azure App Service Free Plan - Azure App Service ,0,0,7.0034,21.92,7.00,0.00,0.00,0.00
CTGlobal,25188462,Blob Storage - Blob Storage - Hot LRS - EU West - ,0,0.0043,7.0034,0.07,7.00,0.03,0.00,0.00
CTGlobal,25188462,Rtn Preference: MGN - Rtn Preference: MGN - new ,0,0,7.0034,0.00,7.00,0.00,0.00,0.00
CTGlobal,25188462,Tables - Tables - LRS - new ,0,0.00036,7.0034,2.73,7.00,0.00,0.01,0.01
CTGlobal,25188462,SQL Database - LTR Backup Storage - SQL Database - ,27.23,0.0595,7.0034,61.55,7.00,0.38,23.33,1.55
Skypecall.me,99999004,Tables - Tables - LRS - new ,0,0.00036,7.0034,0.00,0.00,0.00,0.00,0.00
Skypecall.me,99999004,Files - Files - LRS - new ,0,0.0015,7.0034,0.00,0.00,0.01,0.00,0.00
Skypecall.me,99999004,Blob Storage - Blob Storage - Hot LRS - EU North - ,0.96,0.05,7.0034,2.60,0.00,0.30,0.77,0.00
Skypecall.me,99999004,Rtn Preference: MGN - Rtn Preference: MGN - new ,0,0,7.0034,1.09,0.00,0.00,0.00,0.00
Skypecall.me,99999004,Azure App Service Basic Plan - Linux - Azure App ,72.39,0.018,7.0034,541.07,0.00,0.11,57.98,0.07
Skypecall.me,99999004,Blob Storage - Blob Storage - Hot LRS - EU North - ,0,0.022,7.0034,0.06,0.00,0.13,0.01,0.01
Skypecall.me,99999004,Queues v2 - Queues v2 - LRS - EU North - new ,0,0.004,7.0034,0.00,0.00,0.02,0.00,0.00
Skypecall.me,99999004,Tables - Tables - LRS - new ,0,0.00036,7.0034,1.02,0.00,0.00,0.00,0.00
Skypecall.me,99999004,Blob Storage - Blob Storage - Hot LRS - EU North - ,0.09,0.004,7.0034,4.92,0.00,0.02,0.12,0.05
Skypecall.me,99999004,Tables - Tables - LRS - new ,0,0.00036,7.0034,0.00,0.00,0.00,0.00,0.00
Skypecall.me,99999004,Azure App Service Free Plan - Linux - Azure App ,0,0,7.0034,2.24,0.00,0.00,0.00,0.00
Skypecall.me,99999004,Tables - Tables - LRS - new ,0,0.045,7.0034,0.01,0.00,0.27,0.00,0.00
Skypecall.me,99999004,Blob Storage - Blob Storage - Hot LRS - EU North - ,0,0.05,7.0034,0.01,0.00,0.30,0.00,0.00
Skypecall.me,99999004,Voice and Video Calling - Voice and Video Calling ,0.35,0.004,7.0034,11.90,0.00,0.02,0.28,0.00
Skypecall.me,99999004,Files - Files - LRS - new ,0,0.015,7.0034,0.00,0.00,0.09,0.00,0.00
Skypecall.me,99999004,Bandwidth Inter-Region - Bandwidth Inter-Region - ,0,0.02,7.0034,0.00,0.00,0.12,0.00,0.00
Skypecall.me,99999004,Azure App Service Standard Plan - Linux - Azure ,142.69,0.095,7.0034,201.93,0.00,0.57,114.20,0.05
Skypecall.me,99999004,Rtn Preference: MGN - Rtn Preference: MGN - new ,0,0.087,7.0034,0.29,0.00,0.00,0.00,0.00
Skypecall.me,99999004,Blob Storage - Blob Storage - Hot LRS - EU North - ,0,0.004,7.0034,0.07,0.00,0.02,0.00,0.00
Fonden af 28. maj 1948,50861015,Blob Storage - Blob Storage - Hot LRS - EU West - ,0,0.0043,7.0034,0.01,25.00,0.03,0.00,0.00
Fonden af 28. maj 1948,50861015,Tables - Tables - LRS - new ,0,0.045,7.0034,0.00,25.00,0.33,0.00,0.00
Fonden af 28. maj 1948,50861015,Tables - Tables - LRS - new ,0,0.00036,7.0034,0.45,25.00,0.00,0.00,0.00
