Customer,CustomerNo,Description,Total_Amount_Excl_VAT,Unit_Price,PCToBCExchangeRate,Quantity,Rackpeople Markup,Rackpeople Markup Unit Price,Rackpeople Markup Total Price,Rackpeople Markup Diff
Nordic Bioscience,30799968,Microsoft 365 New Commerce Promotional Offer Annual - Exchange Online (Plan 1) - cycleCharge  9/28/2022-10/27/2022  September   ,119.7,20.16,1,5.00,9.00,20.87,104.37,8.62
Nordic Bioscience,30799968,Microsoft 365 New Commerce Promotional Offer Annual - Exchange Online (Plan 2) - cycleCharge  9/28/2022-10/27/2022  September   ,143.37,40.24,1,3.00,9.00,41.67,125.01,10.32
Nordic Bioscience,30799968,Microsoft 365 New Commerce Promotional Offer Annual - Visio Plan 2 - cycleCharge  9/28/2022-10/27/2022  September   ,1345.2,75.52,1,15.00,25.00,89.68,1345.13,269.03
Nordic Bioscience,30799968,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 E5 - cycleCharge  9/28/2022-10/27/2022  September   ,681.52,286.96,1,2.00,9.00,297.14,594.29,49.07
Nordic Bioscience,30799968,Power; Flow; AAD; AI; Intune; MCAS; Defender IN New Commerce Promotional Offer Annual - Enterprise Mobility + Security E5 - cycleCharge  9/28/2022-10/27/2022  September   ,196.66,82.8,1,2.00,9.00,85.74,171.48,14.16
Nordic Bioscience,30799968,Microsoft 365 New Commerce Promotional Offer Annual - Power BI Pro - cycleCharge  9/28/2022-10/27/2022  September   ,358.5,50.32,1,6.00,25.00,59.75,358.50,71.70
Nordic Bioscience,30799968,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft Teams Rooms Standard - cycleCharge  9/28/2022-10/27/2022  September   ,672.6,94.4,1,6.00,9.00,97.75,586.51,48.43
Nordic Bioscience,30799968,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 E3 - cycleCharge  9/28/2022-10/27/2022  September   ,2225.9,187.44,1,10.00,9.00,194.10,1940.96,160.26
Nordic Bioscience,30799968,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Business Standard - cycleCharge  9/28/2022-10/27/2022  September   ,10391.64,62.96,1,139.00,9.00,65.19,9061.81,748.22
Nordic Bioscience,30799968,Azure Active Directory Premium P1 - Azure Active Directory Premium P1 - renew  9/3/2022-10/2/2022  September   ,45.36,36.29,1,1.00,25.00,45.36,45.36,9.07
Nordic Bioscience,30799968,Microsoft 365 New Commerce Promotional Offer Annual - Visio Plan 2 - addQuantity  9/8/2022-9/27/2022  September   ,867.75,75.52,1,15.00,25.00,57.85,867.75,173.55
Nordic Bioscience,30799968,Microsoft 365 Audio Conferencing Adoption Promo - Microsoft 365 Business Voice Adoption Promo - Microsoft 365 Audio Conferencing - cycleCharge  9/28/2022-10/27/2022  September   ,0,15.7,1,30.00,25.00,0.00,0.00,0.00
Nordic Bioscience,30799968,Microsoft 365 New Commerce Promotional Offer Annual - Project Online Essentials - cycleCharge  9/28/2022-10/27/2022  September   ,41.9,35.28,1,1.00,9.00,36.54,36.54,3.02
Nordic Bioscience,30799968,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Business Premium - cycleCharge  9/28/2022-10/27/2022  September   ,9926.8,110.8,1,83.00,25.00,119.60,9926.80,1985.36
Gammelbys,29687765,Microsoft 365 Business Premium - Microsoft 365 Business Premium - renew  9/28/2022-10/27/2022  September   ,332.4,132.96,1,2.00,12.5,149.58,299.16,33.24
Gammelbys,29687765,Microsoft 365 Audio Conferencing Adoption Promo - Microsoft 365 Business Voice Adoption Promo - Microsoft 365 Audio Conferencing - cycleCharge  9/29/2022-10/28/2022  September   ,0,15.7,1,15.00,25.00,0.00,0.00,0.00
Gammelbys,29687765,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Apps for business - cycleCharge  9/28/2022-10/27/2022  September   ,62.51,52.64,1,1.00,12.50,56.26,56.26,6.25
Gammelbys,29687765,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Business Basic - cycleCharge  9/28/2022-10/27/2022  September   ,29.93,25.2,1,1.00,12.50,26.93,26.93,2.99
Gammelbys,29687765,Microsoft 365 New Commerce Promotional Offer Annual - Office 365 F3 - cycleCharge  9/28/2022-10/27/2022  September   ,23.94,20.16,1,1.00,12.50,21.54,21.54,2.39
Gammelbys,29687765,Microsoft 365 New Commerce Promotional Offer Annual - Exchange Online (Plan 1) - cycleCharge  9/28/2022-10/27/2022  September   ,167.58,20.16,1,7.00,12.50,21.54,150.81,16.76
Gammelbys,29687765,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Business Premium - cycleCharge  9/28/2022-10/27/2022  September   ,1674.4,110.8,1,14.00,25.00,119.60,1674.40,334.88
Gammelbys,29687765,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Phone System - cycleCharge  9/28/2022-10/27/2022  September   ,669.06,40.24,1,14.00,25.00,47.79,669.03,133.81
Delfi Technologies A/S,12552688,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 E3 - cycleCharge  9/23/2022-10/22/2022  September   ,1335.54,187.44,1,6.00,6.25,189.20,1135.20,66.78
Delfi Technologies A/S,12552688,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Business Premium - addQuantity  9/29/2022-10/23/2022  September   ,-12258.18,110.8,1,123.00,6.25,-84.71,-10419.71,-612.92
Delfi Technologies A/S,12552688,Microsoft 365 Business Premium - Microsoft 365 Business Premium - renew  9/23/2022-10/22/2022  September   ,1662,132.96,1,10.00,6.25,141.27,1412.70,83.10
Delfi Technologies A/S,12552688,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Business Premium - addQuantity  9/29/2022-10/23/2022  September   ,12357.84,110.8,1,124.00,6.25,84.71,10504.43,617.91
Delfi Technologies A/S,12552688,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 F3 - cycleCharge  9/24/2022-10/23/2022  September   ,2246.13,40.24,1,47.00,6.25,40.62,1909.11,112.30
Delfi Technologies A/S,12552688,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Business Premium - addQuantity  9/29/2022-10/23/2022  September   ,12258.18,110.8,1,123.00,6.25,84.71,10419.71,612.92
Delfi Technologies A/S,12552688,Microsoft 365 New Commerce Promotional Offer Annual - Exchange Online (Plan 1) - cycleCharge  9/23/2022-10/22/2022  September   ,23.94,20.16,1,1.00,6.25,20.35,20.35,1.20
Delfi Technologies A/S,12552688,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Business Premium - addQuantity  9/29/2022-10/23/2022  September   ,-12058.86,110.8,1,121.00,6.25,-84.71,-10250.29,-602.96
Delfi Technologies A/S,12552688,Microsoft 365 New Commerce Promotional Offer Annual - Power BI Pro - cycleCharge  9/23/2022-10/22/2022  September   ,298.75,50.32,1,5.00,6.25,50.79,253.94,14.94
Delfi Technologies A/S,12552688,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Business Premium - cycleCharge  9/24/2022-10/23/2022  September   ,14471.6,110.8,1,121.00,6.25,101.66,12300.86,723.58
Langvad Arkitekter,77213813,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Business Premium - cycleCharge  9/28/2022-10/27/2022  September   ,598,100.72,1,5.00,25.00,119.60,598.00,119.60
Langvad Arkitekter,77213813,Microsoft 365 New Commerce Promotional Offer Annual - Project Plan 3 - cycleCharge  9/28/2022-10/27/2022  September   ,179.36,151.04,1,1.00,25.00,179.36,179.36,35.87
Langvad Arkitekter,77213813,Microsoft 365 New Commerce Promotional Offer Annual - Exchange Online (Plan 1) - cycleCharge  9/28/2022-10/27/2022  September   ,47.88,20.16,1,2.00,25.00,23.94,47.88,9.58
Forsyning Helsingør,32059325,Microsoft Defender for Identity - Microsoft Defender for Identity - new  9/23/2022-3/13/2023  September   ,38347.4,332.16,1,196.00,25.0,195.65,38347.40,7669.48
INTERN A/S,20284072,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Business Premium - cycleCharge  9/28/2022-10/27/2022  September   ,1674.4,100.72,1,14.00,25.00,119.60,1674.40,334.88
INTERN A/S,20284072,Microsoft 365 New Commerce Promotional Offer Annual - Office 365 F3 - cycleCharge  9/28/2022-10/27/2022  September   ,263.34,20.16,1,11.00,25.00,23.94,263.31,52.66
INTERN A/S,20284072,Microsoft 365 Business Basic - Microsoft 365 Business Basic - renew  9/1/2022-9/30/2022  September   ,136.08,36.29,1,3.00,25.00,45.36,136.09,27.22
INTERN A/S,20284072,Microsoft 365 New Commerce Promotional Offer Annual - Exchange Online (Plan 1) - cycleCharge  9/28/2022-10/27/2022  September   ,23.94,20.16,1,1.00,25.00,23.94,23.94,4.79
INTERN A/S,20284072,Microsoft 365 New Commerce Promotional Offer Annual - Project Plan 3 - cycleCharge  9/28/2022-10/27/2022  September   ,1434.88,151.04,1,8.00,25.00,179.36,1434.90,286.98
make Rehab A/S,42102806,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Business Premium - cycleCharge  9/28/2022-10/27/2022  September   ,598,100.72,1,5.00,25.00,119.60,598.00,119.60
Bendix Transport,18236133,Microsoft 365 New Commerce Promotional Offer Annual - Enterprise Mobility + Security E3 - cycleCharge  9/28/2022-10/27/2022  September   ,2527.2,53.2,1,40.00,25.00,63.18,2527.00,505.40
Bendix Transport,18236133,Microsoft 365 New Commerce Promotional Offer Annual - Office 365 E3 - cycleCharge  9/28/2022-10/27/2022  September   ,5567.2,117.2,1,40.00,25.00,139.18,5567.00,1113.40
Bendix Transport,18236133,Microsoft 365 New Commerce Promotional Offer Annual - Exchange Online (Plan 1) - cycleCharge  9/28/2022-10/27/2022  September   ,95.76,20.16,1,4.00,25.00,23.94,95.75,19.15
Personalegruppen A/S,28706650,Exchange Online (Plan 1) - Exchange Online (Plan 1) - renew  9/28/2022-10/27/2022  September   ,30.24,24.19,1,1.00,25.00,30.24,30.24,6.05
Personalegruppen A/S,28706650,Microsoft 365 Business Premium - Microsoft 365 Business Premium - cycleCharge  9/21/2022-10/20/2022  September   ,4709,110.8,1,34.00,25.0,138.50,4709.00,941.80
CO:PLAY Advokatpartnerselskab,41110546,Microsoft 365 New Commerce Promotional Offer Annual - Power BI Pro - cycleCharge  9/28/2022-10/27/2022  September   ,717,50.32,1,12.00,25.00,59.75,717.00,143.40
CO:PLAY Advokatpartnerselskab,41110546,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft Teams Rooms Standard - cycleCharge  9/28/2022-10/27/2022  September   ,112.1,94.4,1,1.00,25.00,112.10,112.10,22.42
CO:PLAY Advokatpartnerselskab,41110546,Microsoft 365 New Commerce Promotional Offer Annual - Exchange Online (Plan 1) - cycleCharge  9/28/2022-10/27/2022  September   ,71.82,20.16,1,3.00,25.00,23.94,71.81,14.36
CO:PLAY Advokatpartnerselskab,41110546,Microsoft 365 New Commerce Promotional Offer Annual - Office 365 E1 - cycleCharge  9/28/2022-10/27/2022  September   ,47.79,40.24,1,1.00,25.00,47.79,47.79,9.56
CO:PLAY Advokatpartnerselskab,41110546,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 E3 - cycleCharge  9/28/2022-10/27/2022  September   ,4896.98,210.88,1,22.00,25.00,222.59,4896.93,979.39
PrimeAssurance AS,35513930,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Business Standard - cycleCharge  9/28/2022-10/27/2022  September   ,74.76,62.96,1,1.00,25.00,74.76,74.76,14.95
PrimeAssurance AS,35513930,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Business Premium - cycleCharge  9/28/2022-10/27/2022  September   ,598,100.72,1,5.00,25.00,119.60,598.00,119.60
Mads & Vitus,28689942,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Business Standard - cycleCharge  9/23/2022-10/22/2022  September   ,373.8,62.96,1,5.00,12.50,67.29,336.43,37.38
Mads & Vitus,28689942,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Phone System - cycleCharge  9/23/2022-10/22/2022  September   ,191.16,40.24,1,4.00,12.50,43.01,172.04,19.12
Atcom Aps,26097282,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 E5 - cycleCharge  9/28/2022-10/27/2022  September   ,4429.88,286.96,1,13.00,25.00,340.76,4429.91,885.98
Atcom Aps,26097282,Visio Plan 2 - Visio Plan 2 - renew 9/28/2022-10/27/2022  September   ,339.84,90.62,1,3.00,18.75,107.61,322.83,50.97
Atcom Aps,26097282,Microsoft Teams Phone Resource Account - Microsoft Teams Phone Resource Account - renew  9/21/2022-10/20/2022  September   ,0,0,1,5.00,18.75,0.00,0.00,0.00
Atcom Aps,26097282,Microsoft 365 E5 - Microsoft 365 E5 - renew 9/28/2022-10/27/2022  September   ,1443.99,385.06,1,3.00,18.75,457.26,1371.78,216.60
Atcom Aps,26097282,Microsoft 365 New Commerce Promotional Offer Annual - Exchange Online (Plan 1) - cycleCharge  9/28/2022-10/27/2022  September   ,47.88,20.16,1,2.00,25.00,23.94,47.88,9.58
Atcom Aps,26097282,Microsoft 365 New Commerce Promotional Offer Annual - Visio Plan 2 - cycleCharge  9/28/2022-10/27/2022  September   ,986.48,75.52,1,11.00,25.00,89.68,986.43,197.29
Nord Tech Industrisystemer,18175509,Visio Plan 2 - Visio Plan 2 - cycleCharge 9/17/2022-10/16/2022  September   ,94.4,75.52,1,1.00,7.00,80.81,80.81,5.29
Nord Tech Industrisystemer,18175509,Exchange Online (Plan 2) - Exchange Online (Plan 2) - cycleCharge  9/17/2022-10/16/2022  September   ,50.3,40.24,1,1.00,25.00,50.30,50.30,10.06
Nord Tech Industrisystemer,18175509,Dynamics 365 Business Central Essentials - Dynamics 365 Business Central Essentials - cycleCharge  9/1/2022-9/30/2022  September   ,385.44,308.35,1,1.00,25.00,385.44,385.44,77.09
Nord Tech Industrisystemer,18175509,Microsoft 365 Business Premium - Microsoft 365 Business Premium - cycleCharge  9/17/2022-10/16/2022  September   ,3878,110.8,1,28.00,25.00,138.50,3878.00,775.60
Nord Tech Industrisystemer,18175509,Microsoft Teams Phone Standard - Microsoft Teams Phone Standard - cycleCharge  9/12/2022-10/11/2022  September   ,1156.9,40.24,1,23.00,25.00,50.30,1156.90,231.38
Nord Tech Industrisystemer,18175509,Microsoft 365 Business Basic - Microsoft 365 Business Basic - cycleCharge  9/17/2022-10/16/2022  September   ,113.4,30.24,1,3.00,25.00,37.80,113.40,22.68
RackpeopleTest,30520882,Modern Work SMB Promo - Microsoft Teams Essentials (AAD Identity) - Microsoft Teams Essentials (AAD Identity) - cycleCharge  9/12/2022-10/11/2022  September   ,56.7,20.16,1,3.00,25.00,18.90,56.70,11.34
viks,27260551,Microsoft 365 Business Standard - Microsoft 365 Business Standard - renew  9/25/2022-10/24/2022  September   ,472.2,75.55,1,5.00,25.0,94.44,472.19,94.44
ZINCKTWICE S.M.B.A.,32365361,Microsoft 365 Business Standard - Microsoft 365 Business Standard - cycleCharge  9/1/2022-9/30/2022  September   ,393.5,62.96,1,5.00,25.00,78.70,393.50,78.70
