Customer,CustomerNo,Description,Total_Amount_Excl_VAT,Unit_Price,PCToBCExchangeRate,Quantity,Rackpeople Markup,Rackpeople Markup Unit Price,Rackpeople Markup Total Price,Rackpeople Markup Diff
Klinik Socius,41740604,Microsoft 365 Business Premium - Microsoft 365 Business Premium - cycleCharge  11/24/2022-12/23/2022  November   ,2077.5,110.8,1,15.00,25.0,138.50,2077.50,415.50
Klinik Socius,41740604,Microsoft 365 Business Premium - Microsoft 365 Business Premium - addQuantity  11/2/2022-11/23/2022  November   ,1474.35,110.8,1,15.00,25.0,98.29,1474.31,294.86
Klinik Socius,41740604,Microsoft 365 Business Premium - Microsoft 365 Business Premium - addQuantity  11/2/2022-11/23/2022  November   ,-1376.06,110.8,1,14.00,25.00,-98.29,-1376.03,-275.21
Nord Tech Industrisystemer,18175509,Microsoft 365 Business Premium - Microsoft 365 Business Premium - cycleCharge  11/17/2022-12/16/2022  November   ,3878,110.8,1,28.00,25.00,138.50,3878.00,775.60
Nord Tech Industrisystemer,18175509,Microsoft 365 Business Basic - Microsoft 365 Business Basic - cycleCharge  11/17/2022-12/16/2022  November   ,113.4,30.24,1,3.00,25.00,37.80,113.40,22.68
Nord Tech Industrisystemer,18175509,Microsoft Teams Phone Standard - Microsoft Teams Phone Standard - cycleCharge  11/12/2022-12/11/2022  November   ,1156.9,40.24,1,23.00,25.00,50.30,1156.90,231.38
Nord Tech Industrisystemer,18175509,Exchange Online (Plan 2) - Exchange Online (Plan 2) - cycleCharge  11/17/2022-12/16/2022  November   ,50.3,40.24,1,1.00,25.00,50.30,50.30,10.06
Nord Tech Industrisystemer,18175509,Visio Plan 2 - Visio Plan 2 - cycleCharge 11/17/2022-12/16/2022  November   ,94.4,75.52,1,1.00,7.00,80.81,80.81,5.29
Nord Tech Industrisystemer,18175509,Dynamics 365 Business Central Essentials - Dynamics 365 Business Central Essentials - cycleCharge  11/1/2022-11/30/2022  November   ,385.44,308.35,1,1.00,25.00,385.44,385.44,77.09
Atcom Aps,26097282,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 E5 - cycleCharge  11/28/2022-12/27/2022  November   ,4770.64,320.88,1,14.00,25.00,340.76,4770.68,954.14
Atcom Aps,26097282,Microsoft 365 New Commerce Promotional Offer Annual - Exchange Online (Plan 1) - cycleCharge  11/28/2022-12/27/2022  November   ,47.88,20.16,1,2.00,25.00,23.94,47.88,9.58
Atcom Aps,26097282,Microsoft 365 New Commerce Promotional Offer Annual - Visio Plan 2 - cycleCharge  11/28/2022-12/27/2022  November   ,1076.16,75.52,1,12.00,25.00,89.68,1076.10,215.22
Atcom Aps,26097282,Microsoft Teams Phone Resource Account - Microsoft Teams Phone Resource Account - renew  11/21/2022-12/20/2022  November   ,0,0,1,5.00,18.75,0.00,0.00,0.00
Atcom Aps,26097282,Visio Plan 2 - Visio Plan 2 - renew 11/28/2022-12/27/2022  November   ,339.84,90.62,1,3.00,18.75,107.61,322.83,50.97
Atcom Aps,26097282,Microsoft 365 E5 - Microsoft 365 E5 - renew 11/28/2022-12/27/2022  November   ,1443.99,385.06,1,3.00,18.75,457.26,1371.78,216.60
SBC-Teams GoWingu,29270015,Virtual Machines DSv2 Series - Reserved VM ,2910.04,78.21,7.4417,4.00,0.00,582.02,2328.06,0.02
SBC-Teams GoWingu,29270015,Virtual Network Peering - Virtual Network Peering ,66.04,0.01,7.4417,835.64,0.00,0.06,52.86,0.03
SBC-Teams GoWingu,29270015,Standard HDD Managed Disks - Standard HDD Managed ,71.34,3.008,7.4417,3.00,0.00,19.03,57.09,0.02
SBC-Teams GoWingu,29270015,Virtual Machines RI - Virtual Machines RI - new ,0,0,7.4417,2882.40,0.00,0.00,0.00,0.00
SBC-Teams GoWingu,29270015,Load Balancer - Load Balancer - new ,3.34,0.005,7.4417,86.00,0.00,0.03,2.72,0.05
SBC-Teams GoWingu,29270015,Backup - Backup - Azure VM - EU West - new ,38.23,10,7.4417,0.48,0.00,63.25,30.61,0.03
SBC-Teams GoWingu,29270015,Virtual Network Peering - Virtual Network Peering ,75.99,0.01,7.4417,961.71,0.00,0.06,60.83,0.04
SBC-Teams GoWingu,29270015,Rtn Preference: MGN - Rtn Preference: MGN - new ,0,0.087,7.4417,100.00,0.00,0.00,0.00,0.00
SBC-Teams GoWingu,29270015,Load Balancer - Load Balancer - new ,284.64,0.025,7.4417,1440.00,0.00,0.16,227.72,0.01
SBC-Teams GoWingu,29270015,IP Addresses - IP Addresses - Basic IPv4 - new ,40.93,0.0036,7.4417,1440.00,0.00,0.02,32.79,0.05
SBC-Teams GoWingu,29270015,VPN Gateway - VPN Gateway - Basic - new ,204.93,0.036,7.4417,720.00,0.00,0.23,163.96,0.02
SBC-Teams GoWingu,29270015,Standard Page Blob - Standard Page Blob - LRS - ,0,0.00036,7.4417,30.23,0.00,0.00,0.07,0.07
SBC-Teams GoWingu,29270015,Virtual Machines Dv2 Series - Virtual Machines Dv2 ,384.54,0.0679,7.4417,716.45,0.00,0.43,307.71,0.08
SBC-Teams GoWingu,29270015,Standard HDD Managed Disks - Standard HDD Managed ,2.79,0.05,7.4417,7.14,0.00,0.32,2.26,0.03
SBC-Teams GoWingu,29270015,Azure Active Directory Domain Services - Azure ,853.65,0.15,7.4417,719.80,0.00,0.95,682.96,0.04
SBC-Teams GoWingu,29270015,Standard SSD Managed Disks - Standard SSD Managed ,37.95,4.8,7.4417,1.00,0.00,30.36,30.36,0.00
SBC-Teams GoWingu,29270015,Network Watcher - Network Watcher - new ,0,0.001,7.4417,3.00,0.00,0.00,0.00,0.00
SBC-Teams GoWingu,29270015,Bandwidth Inter-Region - Bandwidth Inter-Region - ,7.44,0.02,7.4417,47.33,0.00,0.13,5.99,0.04
SBC-Teams GoWingu,29270015,General Block Blob - General Block Blob - LRS - ,1.3,0.00036,7.4417,464.26,0.00,0.00,1.06,0.02
SBC-Teams GoWingu,29270015,Standard Page Blob - Standard Page Blob - LRS - ,0.18,0.00036,7.4417,66.23,0.00,0.00,0.15,0.01
SBC-Teams GoWingu,29270015,Files - Files - LRS - new ,0,0.015,7.4417,0.02,0.00,0.09,0.00,0.00
SBC-Teams GoWingu,29270015,Files - Files - LRS - new ,0,0.0015,7.4417,0.01,0.00,0.01,0.00,0.00
SBC-Teams GoWingu,29270015,Virtual Machines Dv2 Series - Virtual Machines Dv2 ,1.01,0.272,7.4417,0.50,0.00,1.72,0.86,0.05
SBC-Teams GoWingu,29270015,Azure App Service Free Plan - Azure App Service ,0,0,7.4417,1.94,0.00,0.00,0.00,0.00
SBC-Teams GoWingu,29270015,Tables - Tables - LRS - new ,0,0.045,7.4417,0.03,0.00,0.28,0.01,0.01
SBC-Teams GoWingu,29270015,Premium SSD Managed Disks - Premium SSD Managed ,137.66,5.8072,7.4417,3.00,0.00,36.73,110.21,0.08
SBC-Teams GoWingu,29270015,Rtn Preference: MGN - Rtn Preference: MGN - new ,11.63,0.087,7.4417,16.98,0.00,0.55,9.35,0.05
SBC-Teams GoWingu,29270015,Tables - Tables - LRS - new ,0,0.00036,7.4417,3.07,0.00,0.00,0.01,0.01
SBC-Teams GoWingu,29270015,Standard HDD Managed Disks - Standard HDD Managed ,4.18,0.0005,7.4417,1068.63,0.00,0.00,3.38,0.04
SBC-Teams GoWingu,29270015,Premium SSD Managed Disks - Premium SSD Managed ,636.81,80.54,7.4417,1.00,0.00,509.45,509.49,0.04
SBC-Teams GoWingu,29270015,Backup - Backup - Standard - EU West - new ,1.39,0.0448,7.4417,3.96,0.00,0.28,1.12,0.01
SBC-Teams GoWingu,29270015,Files - Files - LRS - new ,0,0.0015,7.4417,0.03,0.00,0.01,0.00,0.00
SBC-Teams GoWingu,29270015,Rtn Preference: MGN - Rtn Preference: MGN - new ,0,0,7.4417,0.09,0.00,0.00,0.00,0.00
SBC-Teams GoWingu,29270015,Standard SSD Managed Disks - Standard SSD Managed ,20.74,0.002,7.4417,1314.88,0.00,0.01,16.63,0.04
SBC-Teams GoWingu,29270015,Bandwidth Inter-Region - Bandwidth Inter-Region - ,2.5,0.05,7.4417,6.37,0.00,0.32,2.01,0.01
SBC-Teams GoWingu,29270015,Virtual Machines BS Series - Virtual Machines BS ,136.55,0.024,7.4417,719.97,0.00,0.15,109.30,0.06
SBC-Teams GoWingu,29270015,Standard HDD Managed Disks - Standard HDD Managed ,72.83,1.536,7.4417,6.00,0.00,9.72,58.30,0.04
SBC-Teams GoWingu,29270015,IP Addresses - IP Addresses - Standard IPv4 - new ,398.5,0.005,7.4417,10080.00,0.00,0.03,318.80,0.00
SBC-Teams GoWingu,29270015,Bandwidth Inter-Region - Bandwidth Inter-Region - ,0,0.05,7.4417,5.00,0.00,0.00,0.00,0.00
SBC-Teams GoWingu,29270015,Standard SSD Managed Disks - Standard SSD Managed ,18.98,2.4,7.4417,1.00,0.00,15.18,15.18,0.00
SBC-Teams GoWingu,29270015,General Block Blob - General Block Blob - LRS - ,0,0.00036,7.4417,1.45,0.00,0.00,0.00,0.00
SBC-Teams GoWingu,29270015,Standard Page Blob - Standard Page Blob - LRS - ,0,0.045,7.4417,0.06,0.00,0.28,0.02,0.02
SBC-Teams GoWingu,29270015,Standard HDD Managed Disks - Standard HDD Managed ,0.55,0.05,7.4417,1.55,0.00,0.32,0.49,0.05
SBC-Teams GoWingu,29270015,General Block Blob - General Block Blob - LRS - ,0,0.00036,7.4417,0.01,0.00,0.00,0.00,0.00
SBC-Teams GoWingu,29270015,Load Balancer - Load Balancer - new ,626.21,0.01,7.4417,7920.00,0.00,0.06,500.98,0.01
Bendix Transport,18236133,Microsoft 365 New Commerce Promotional Offer Annual - Exchange Online (Plan 1) - cycleCharge  11/28/2022-12/27/2022  November   ,95.76,20.16,1,4.00,25.00,23.94,95.75,19.15
Bendix Transport,18236133,Microsoft 365 New Commerce Promotional Offer Annual - Office 365 E3 - cycleCharge  11/28/2022-12/27/2022  November   ,5706.38,134.72,1,41.00,25.00,139.18,5706.18,1141.24
Bendix Transport,18236133,Microsoft 365 New Commerce Promotional Offer Annual - Enterprise Mobility + Security E3 - cycleCharge  11/28/2022-12/27/2022  November   ,2590.38,53.2,1,41.00,25.00,63.18,2590.18,518.04
RackpeopleTest,00000000,Modern Work SMB Promo - Microsoft Teams Essentials (AAD Identity) - Microsoft Teams Essentials (AAD Identity) - cycleCharge  11/12/2022-12/11/2022  November   ,56.7,20.16,1,3.00,25.00,18.90,56.70,11.34
viks,27260551,Microsoft 365 Business Standard - Microsoft 365 Business Standard - renew  11/25/2022-12/24/2022  November   ,188.88,75.55,1,2.00,25.0,94.44,188.88,37.78
ZINCKTWICE S.M.B.A.,32365361,Microsoft 365 Business Standard - Microsoft 365 Business Standard - cycleCharge  11/1/2022-11/30/2022  November   ,393.5,62.96,1,5.00,25.00,78.70,393.50,78.70
PrimeAssurance AS,35513930,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Business Standard - cycleCharge  11/28/2022-12/27/2022  November   ,74.76,62.96,1,1.00,25.00,74.76,74.76,14.95
PrimeAssurance AS,35513930,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Business Premium - cycleCharge  11/28/2022-12/27/2022  November   ,598,100.72,1,5.00,25.00,119.60,598.00,119.60
Personalegruppen A/S,28706650,Exchange Online (Plan 1) - Exchange Online (Plan 1) - renew  11/28/2022-12/27/2022  November   ,30.24,24.19,1,1.00,25.0,30.24,30.24,6.05
Personalegruppen A/S,28706650,Microsoft 365 Business Premium - Microsoft 365 Business Premium - cycleCharge  11/21/2022-12/20/2022  November   ,4986,110.8,1,36.00,25.00,138.50,4986.00,997.20
make Rehab A/S,42102806,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Business Premium - cycleCharge  11/28/2022-12/27/2022  November   ,598,100.72,1,5.00,25.00,119.60,598.00,119.60
CTGlobal,25188462,Standard HDD Managed Disks - Standard HDD Managed ,323.8,40.96,7.4417,1.00,7.00,277.23,277.25,18.21
CTGlobal,25188462,Blob Storage - Blob Storage - Hot LRS - EU West - ,3.9,0.0196,7.4417,25.40,7.00,0.13,3.37,0.25
CTGlobal,25188462,Bandwidth Inter-Region - Bandwidth Inter-Region - ,0,0.02,7.4417,0.00,7.00,0.14,0.00,0.00
CTGlobal,25188462,General Block Blob - General Block Blob - LRS - ,0,0.00036,7.4417,0.00,7.00,0.00,0.00,0.00
CTGlobal,25188462,Files - Files - LRS - new ,0,0.0015,7.4417,0.00,7.00,0.01,0.00,0.00
CTGlobal,25188462,SQL Database - LTR Backup Storage - SQL Database - ,26.04,0.0595,7.4417,55.56,7.00,0.40,22.37,1.54
CTGlobal,25188462,Tables - Tables - LRS - new ,73.66,0.045,7.4417,207.22,7.00,0.30,63.11,4.18
CTGlobal,25188462,General Block Blob - General Block Blob - LRS - ,0,0.00036,7.4417,0.00,7.00,0.00,0.00,0.00
CTGlobal,25188462,SignalR - SignalR - new ,1145.64,1.61,7.4417,90.00,7.00,10.90,980.72,64.21
CTGlobal,25188462,SQL Database Single Standard - SQL Database Single ,344.26,0.4839,7.4417,90.00,7.00,3.28,294.76,19.35
CTGlobal,25188462,Azure App Service Shared Plan - Azure App Service ,73.95,0.013,7.4417,720.00,7.00,0.09,63.35,4.19
CTGlobal,25188462,Azure App Service Free Plan - Azure App Service ,0,0,7.4417,10.00,7.00,0.00,0.00,0.00
CTGlobal,25188462,Storage - Bandwidth - Storage - Bandwidth - ,0,0.02,7.4417,0.00,7.00,0.14,0.00,0.00
CTGlobal,25188462,Azure App Service Free Plan - Azure App Service ,0,0,7.4417,20.97,7.00,0.00,0.00,0.00
CTGlobal,25188462,Azure Monitor - Azure Monitor - Alerts - new ,0,0.1,7.4417,10.00,7.00,0.00,0.00,0.00
CTGlobal,25188462,Log Analytics - Log Analytics - Pay-as-you-go - EU ,0,2.76,7.4417,0.50,7.00,0.00,0.00,0.00
CTGlobal,25188462,Key Vault - Key Vault - Premium - new ,0,0.03,7.4417,0.03,7.00,0.20,0.01,0.01
CTGlobal,25188462,Tables - Tables - RA-GRS - new ,0,0.075,7.4417,0.01,7.00,0.51,0.00,0.00
CTGlobal,25188462,Azure App Service Standard Plan - Azure App ,1707.86,0.1,7.4417,2160.00,7.00,0.68,1461.94,95.65
CTGlobal,25188462,Key Vault - Key Vault - Standard - new ,0,0.15,7.4417,0.00,7.00,1.02,0.00,0.00
CTGlobal,25188462,Rtn Preference: MGN - Rtn Preference: MGN - new ,0,0.087,7.4417,100.00,7.00,0.00,0.00,0.00
CTGlobal,25188462,Tables - Tables - GRS - new ,0,0.00036,7.4417,0.87,7.00,0.00,0.00,0.00
CTGlobal,25188462,Blob Storage - Blob Storage - Hot LRS - EU West - ,0,0.054,7.4417,0.00,7.00,0.37,0.00,0.00
CTGlobal,25188462,General Block Blob - General Block Blob - LRS - ,0,0.00036,7.4417,21.65,7.00,0.00,0.05,0.05
CTGlobal,25188462,Tables - Tables - LRS - new ,0,0.00036,7.4417,2.63,7.00,0.00,0.01,0.01
CTGlobal,25188462,Standard HDD Managed Disks - Standard HDD Managed ,46.5,5.888,7.4417,1.00,7.00,39.85,39.85,2.65
CTGlobal,25188462,Logic Apps - Logic Apps - Consumption - new ,42.31,0.000125,7.4417,42860.00,7.00,0.00,36.26,2.41
CTGlobal,25188462,Microsoft Defender for SQL - Microsoft Defender ,114.69,15,7.4417,0.97,7.00,101.52,98.25,6.50
CTGlobal,25188462,Rtn Preference: MGN - Rtn Preference: MGN - new ,0,0,7.4417,0.00,7.00,0.00,0.00,0.00
CTGlobal,25188462,SQL Database Single Standard - SQL Database Single ,1148.06,2.42,7.4417,60.00,7.00,16.38,982.75,64.30
CTGlobal,25188462,Azure Monitor - Azure Monitor - Alerts - new ,5.76,0.1,7.4417,7.40,7.00,0.68,5.01,0.40
CTGlobal,25188462,Standard HDD Managed Disks - Standard HDD Managed ,12.09,1.536,7.4417,1.00,7.00,10.40,10.40,0.73
CTGlobal,25188462,General Block Blob - General Block Blob - LRS - ,0,0.00036,7.4417,0.00,7.00,0.00,0.00,0.00
CTGlobal,25188462,Rtn Preference: MGN - Rtn Preference: MGN - new ,142.23,0.087,7.4417,206.82,7.00,0.59,121.78,8.00
CTGlobal,25188462,Storage - Bandwidth - Storage - Bandwidth - ,0,0,7.4417,0.05,7.00,0.00,0.00,0.00
CTGlobal,25188462,Logic Apps - Logic Apps - Consumption - new ,0.28,0.12,7.4417,0.30,7.00,0.81,0.24,0.02
CTGlobal,25188462,Files - Files - LRS - new ,2.33,0.06,7.4417,5.00,7.00,0.41,2.03,0.17
CTGlobal,25188462,Azure Monitor - Azure Monitor - Emails - new ,0,0.00002,7.4417,12.00,7.00,0.00,0.00,0.00
CTGlobal,25188462,Blob Storage - Blob Storage - Hot LRS - EU West - ,0,0.0043,7.4417,0.08,7.00,0.03,0.00,0.00
CTGlobal,25188462,Log Analytics - Log Analytics - Pay-as-you-go - EU ,741.75,2.99,7.4417,31.38,7.00,20.24,635.00,41.60
CTGlobal,25188462,Process Automation - Process Automation - Basic - ,0,0.002,7.4417,101.40,7.00,0.00,0.00,0.00
CTGlobal,25188462,Blob Storage - Blob Storage - Hot LRS - EU West - ,0,0.054,7.4417,0.01,7.00,0.37,0.00,0.00
CTGlobal,25188462,Traffic Manager - Traffic Manager - Azure Endpoint ,5.3,0.36,7.4417,1.87,7.00,2.44,4.56,0.32
CTGlobal,25188462,Azure Pipelines - Azure Pipelines - ,918.11,40,7.4417,2.90,7.00,270.73,785.99,51.50
CTGlobal,25188462,Log Analytics - Log Analytics - Pay-as-you-go - EU ,0,2.99,7.4417,5.00,7.00,0.00,0.00,0.00
CTGlobal,25188462,Traffic Manager - Traffic Manager - Azure Endpoint ,0.28,0.54,7.4417,0.07,7.00,3.65,0.25,0.03
CTGlobal,25188462,Azure App Service Premium v2 Plan - Azure App ,9108.64,0.8,7.4417,1440.00,7.00,5.41,7797.00,510.09
CTGlobal,25188462,Blob Storage - Blob Storage - Hot LRS - EU West - ,0,0.0043,7.4417,0.03,7.00,0.03,0.00,0.00
CTGlobal,25188462,SQL Database Single Standard - SQL Database Single ,1147.69,4.8387,7.4417,30.00,7.00,32.75,982.48,64.33
CTGlobal,25188462,SignalR - SignalR - new ,0,0,7.4417,60.00,7.00,0.00,0.00,0.00
CTGlobal,25188462,General Block Blob - General Block Blob - LRS - ,0,0.024,7.4417,0.04,7.00,0.16,0.01,0.01
CTGlobal,25188462,Traffic Manager - Traffic Manager - Traffic View - ,1.01,2,7.4417,0.07,7.00,13.54,0.89,0.08
CTGlobal,25188462,Logic Apps - Logic Apps - Consumption - new ,0,0.000025,7.4417,8.00,7.00,0.00,0.00,0.00
CTGlobal,25188462,Azure Repos and Boards (Basic) - Azure Repos and ,81.01,6,7.4417,1.71,7.00,40.61,69.43,4.62
CTGlobal,25188462,Files - Files - GRS - new ,0,0.03,7.4417,0.00,7.00,0.20,0.00,0.00
GoWingu ApS,00000001,Rtn Preference: MGN - Rtn Preference: MGN - new ,0,0,7.4417,0.00,0.00,0.00,0.00,0.00
GoWingu ApS,00000001,General Block Blob - General Block Blob - LRS - ,148.93,0.024,7.4417,785.27,0.00,0.15,119.21,0.07
GoWingu ApS,00000001,Rtn Preference: MGN - Rtn Preference: MGN - new ,0,0.087,7.4417,27.06,0.00,0.00,0.00,0.00
GoWingu ApS,00000001,Azure App Service Free Plan - Azure App Service ,0,0,7.4417,4.91,0.00,0.00,0.00,0.00
GoWingu ApS,00000001,Files - Files - LRS - new ,0,0.0015,7.4417,0.00,0.00,0.01,0.00,0.00
GoWingu ApS,00000001,Azure App Service Premium v2 Plan - Azure App ,1138.58,0.2,7.4417,720.00,0.00,1.27,910.86,0.00
GoWingu ApS,00000001,Azure Database for MySQL Single Server - Backup ,29.01,0.11,7.4417,33.43,0.00,0.70,23.26,0.05
GoWingu ApS,00000001,Log Analytics - Log Analytics - Pay-as-you-go - EU ,0,2.76,7.4417,0.46,0.00,0.00,0.00,0.00
GoWingu ApS,00000001,Tables - Tables - LRS - new ,0,0.00036,7.4417,0.00,0.00,0.00,0.00,0.00
GoWingu ApS,00000001,Azure Database for MySQL Single Server Basic - ,207.15,0.0364,7.4417,720.00,0.00,0.23,165.78,0.06
GoWingu ApS,00000001,Azure Database for MySQL Single Server Basic - ,8.36,0.11,7.4417,9.68,0.00,0.70,6.73,0.04
GoWingu ApS,00000001,Tables - Tables - LRS - new ,0,0.045,7.4417,0.00,0.00,0.28,0.00,0.00
GoWingu ApS,00000001,General Block Blob - General Block Blob - LRS - ,0,0.00036,7.4417,0.23,0.00,0.00,0.00,0.00
GoWingu ApS,00000001,General Block Blob - General Block Blob - LRS - ,0,0.00036,7.4417,2.44,0.00,0.00,0.01,0.01
GoWingu ApS,00000001,SQL Database Single Standard - SQL Database Single ,229.48,0.4839,7.4417,60.00,0.00,3.06,183.65,0.07
GoWingu ApS,00000001,Azure App Service Free Plan - Azure App Service ,0,0,7.4417,10.00,0.00,0.00,0.00,0.00
GoWingu ApS,00000001,SQL Database - LTR Backup Storage - SQL Database - ,0.18,0.055,7.4417,0.58,0.00,0.35,0.20,0.06
GoWingu ApS,00000001,Tables - Tables - LRS - new ,0,0.00036,7.4417,0.44,0.00,0.00,0.00,0.00
GoWingu ApS,00000001,General Block Blob - General Block Blob - LRS - ,0,0.00036,7.4417,0.01,0.00,0.00,0.00,0.00
GoWingu ApS,00000001,Files - Files - LRS - new ,0,0.015,7.4417,0.00,0.00,0.09,0.00,0.00
GoWingu ApS,00000001,Queues - Queues - LRS - new ,0,0.00036,7.4417,0.00,0.00,0.00,0.00,0.00
GoWingu ApS,00000001,General Block Blob - General Block Blob - LRS - ,0,0.00036,7.4417,0.00,0.00,0.00,0.00,0.00
Kiltin,15000848,Rtn Preference: MGN - Rtn Preference: MGN - new ,0,0.087,7.4417,2.64,110.00,0.00,0.00,0.00
Kiltin,15000848,Rtn Preference: MGN - Rtn Preference: MGN - new ,0,0,7.4417,0.04,110.00,0.00,0.00,0.00
Kiltin,15000848,Tables - Tables - LRS - new ,0,0.045,7.4417,0.00,110.00,0.60,0.00,0.00
Kiltin,15000848,Blob Storage - Blob Storage - Cool LRS - EU West - ,0,0.1,7.4417,0.02,110.00,1.33,0.03,0.03
Kiltin,15000848,Blob Storage - Blob Storage - Cool LRS - EU West - ,23.63,0.01,7.4417,299.45,110.00,0.13,39.78,20.88
Kiltin,15000848,Tables - Tables - LRS - new ,0,0.00036,7.4417,0.01,110.00,0.00,0.00,0.00
Kiltin,15000848,Tables - Tables - LRS - new ,0,0.00036,7.4417,0.44,110.00,0.00,0.00,0.00
Kiltin,15000848,Blob Storage - Blob Storage - Cool LRS - EU West - ,0.18,0.01,7.4417,2.64,110.00,0.13,0.35,0.21
Kiltin,15000848,Blob Storage - Blob Storage - Hot LRS - EU West - ,0,0.054,7.4417,0.02,110.00,0.72,0.02,0.02
Kiltin,15000848,Tables - Tables - LRS - new ,0,0.00036,7.4417,0.02,110.00,0.00,0.00,0.00
Kiltin,15000848,Blob Storage - Blob Storage - Cool LRS - EU West - ,0,0.01,7.4417,0.01,110.00,0.13,0.00,0.00
Kiltin,15000848,Blob Storage - Blob Storage - Hot LRS - EU West - ,0,0.0043,7.4417,0.15,110.00,0.06,0.01,0.01
Kiltin,15000848,Tables - Tables - LRS - new ,0,0.00036,7.4417,0.01,110.00,0.00,0.00,0.00
Fonden af 28. maj 1948,50861015,Tables - Tables - LRS - new ,0,0.00036,7.4417,0.44,25.00,0.00,0.00,0.00
Fonden af 28. maj 1948,50861015,Blob Storage - Blob Storage - Hot LRS - EU West - ,0,0.0043,7.4417,0.01,25.00,0.03,0.00,0.00
Fonden af 28. maj 1948,50861015,Tables - Tables - LRS - new ,0,0.045,7.4417,0.00,25.00,0.36,0.00,0.00
