Customer,CustomerNo,Description,Total_Amount_Excl_VAT,Unit_Price,PCToBCExchangeRate,Quantity,Rackpeople Markup,Rackpeople Markup Unit Price,Rackpeople Markup Total Price,Rackpeople Markup Diff
GoWingu ApS,75555555,Azure Database for MySQL Single Server - Backup ,30.88,0.11,7.7217,34.32,0.00,0.72,24.78,0.08
GoWingu ApS,75555555,Azure Database for MySQL Single Server Basic - ,8.98,0.11,7.7217,10.00,0.00,0.72,7.22,0.04
GoWingu ApS,75555555,General Block Blob - General Block Blob - LRS - ,0,0.00036,7.7217,2.41,0.00,0.00,0.01,0.01
GoWingu ApS,75555555,Log Analytics - Log Analytics - Pay-as-you-go - EU ,0,2.76,7.7217,0.51,0.00,0.00,0.00,0.00
GoWingu ApS,75555555,General Block Blob - General Block Blob - LRS - ,146.7,0.024,7.7217,745.35,0.00,0.16,117.41,0.05
GoWingu ApS,75555555,Tables - Tables - LRS - new ,0,0.045,7.7217,0.00,0.00,0.30,0.00,0.00
GoWingu ApS,75555555,Tables - Tables - LRS - new ,0,0.00036,7.7217,0.45,0.00,0.00,0.00,0.00
GoWingu ApS,75555555,Azure App Service Free Plan - Azure App Service ,0,0,7.7217,10.00,0.00,0.00,0.00,0.00
GoWingu ApS,75555555,Azure Database for MySQL Single Server Basic - ,222.09,0.0364,7.7217,744.00,0.00,0.24,177.75,0.08
GoWingu ApS,75555555,Azure App Service Premium v2 Plan - Azure App ,1220.8,0.2,7.7217,744.00,0.00,1.31,976.64,0.00
GoWingu ApS,75555555,SQL Database Single Standard - SQL Database Single ,246.13,0.4839,7.7217,62.00,0.00,3.18,196.92,0.02
GoWingu ApS,75555555,General Block Blob - General Block Blob - LRS - ,0,0.00036,7.7217,0.01,0.00,0.00,0.00,0.00
GoWingu ApS,75555555,General Block Blob - General Block Blob - LRS - ,0,0.00036,7.7217,0.03,0.00,0.00,0.00,0.00
Kiltin,15000848,Tables - Tables - LRS - new ,0,0.00036,7.7217,0.45,110.00,0.00,0.00,0.00
Kiltin,15000848,Tables - Tables - LRS - new ,0,0.00036,7.7217,0.02,110.00,0.00,0.00,0.00
Kiltin,15000848,Tables - Tables - LRS - new ,0,0.00036,7.7217,0.02,110.00,0.00,0.00,0.00
Kiltin,15000848,Blob Storage - Blob Storage - Hot LRS - EU West - ,0,0.054,7.7217,0.03,110.00,0.74,0.02,0.02
Kiltin,15000848,Tables - Tables - LRS - new ,0,0.00036,7.7217,0.01,110.00,0.00,0.00,0.00
Kiltin,15000848,Blob Storage - Blob Storage - Cool LRS - EU West - ,25.58,0.01,7.7217,311.92,110.00,0.14,42.99,22.53
Kiltin,15000848,Rtn Preference: MGN - Rtn Preference: MGN - new ,0,0.087,7.7217,3.02,110.00,0.00,0.00,0.00
Kiltin,15000848,Blob Storage - Blob Storage - Cool LRS - EU West - ,0,0.1,7.7217,0.03,110.00,1.38,0.04,0.04
Kiltin,15000848,Blob Storage - Blob Storage - Cool LRS - EU West - ,0,0.01,7.7217,0.02,110.00,0.14,0.00,0.00
Kiltin,15000848,Rtn Preference: MGN - Rtn Preference: MGN - new ,0,0,7.7217,0.05,110.00,0.00,0.00,0.00
Kiltin,15000848,Tables - Tables - LRS - new ,0,0.045,7.7217,0.00,110.00,0.62,0.00,0.00
Kiltin,15000848,Blob Storage - Blob Storage - Cool LRS - EU West - ,0.19,0.01,7.7217,3.02,110.00,0.14,0.42,0.27
Kiltin,15000848,Blob Storage - Blob Storage - Hot LRS - EU West - ,0,0.0043,7.7217,0.17,110.00,0.06,0.01,0.01
Rackepeople Consulting ApS,00000010,Tables - Tables - LRS - new ,0,0.00036,7.7217,0.45,0.00,0.00,0.00,0.00
Rackepeople Consulting ApS,00000010,Blob Storage - Blob Storage - Hot LRS - EU North - ,3024.1,0.022,7.7217,16754.86,0.00,0.14,2419.33,0.05
Rackepeople Consulting ApS,00000010,Blob Storage - Blob Storage - Hot LRS - EU North - ,0,0.004,7.7217,0.01,0.00,0.03,0.00,0.00
Rackepeople Consulting ApS,00000010,Tables - Tables - LRS - new ,0,0.045,7.7217,0.01,0.00,0.30,0.00,0.00
Fonden af 28. maj 1948,50861015,Tables - Tables - LRS - new ,0,0.00036,7.7217,0.45,25.00,0.00,0.00,0.00
Fonden af 28. maj 1948,50861015,Blob Storage - Blob Storage - Hot LRS - EU West - ,0,0.0043,7.7217,0.01,25.00,0.04,0.00,0.00
Fonden af 28. maj 1948,50861015,Tables - Tables - LRS - new ,0,0.045,7.7217,0.00,25.00,0.37,0.00,0.00
GOSH Copenhagen,89885019,Microsoft 365 Business Premium - Microsoft 365 Business Premium - renew  10/28/2022-11/27/2022  October   ,498.6,132.96,1,3.00,9,144.93,434.78,35.90
GOSH Copenhagen,89885019,Microsoft Teams Rooms Standard - Microsoft Teams Rooms Standard - cycleCharge  10/1/2022-10/31/2022  October   ,236,94.4,1,2.00,9.00,102.90,205.79,16.99
GOSH Copenhagen,89885019,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Phone System - cycleCharge  10/28/2022-11/27/2022  October   ,2198.34,40.24,1,46.00,9.00,41.67,1916.85,158.27
GOSH Copenhagen,89885019,Microsoft Teams Phone Standard - Microsoft Teams Phone Standard - renew  10/28/2022-11/27/2022  October   ,181.08,48.29,1,3.00,9,52.64,157.91,13.04
GOSH Copenhagen,89885019,Microsoft 365 Business Basic - Microsoft 365 Business Basic - renew  10/28/2022-11/27/2022  October   ,90.72,36.29,1,2.00,9,39.56,79.11,6.53
GOSH Copenhagen,89885019,Microsoft 365 New Commerce Promotional Offer Annual - Power BI Pro - cycleCharge  10/28/2022-11/27/2022  October   ,717,50.32,1,12.00,9.00,52.10,625.22,51.62
GOSH Copenhagen,89885019,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Business Premium - cycleCharge  10/28/2022-11/27/2022  October   ,5501.6,110.8,1,46.00,9,104.29,4797.40,396.12
GOSH Copenhagen,89885019,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Business Standard - cycleCharge  10/28/2022-11/27/2022  October   ,672.84,62.96,1,9.00,9.00,65.19,586.74,48.45
GOSH Copenhagen,89885019,Microsoft 365 Audio Conferencing Adoption Promo - Microsoft 365 Business Voice Adoption Promo - Microsoft 365 Audio Conferencing - cycleCharge  10/28/2022-11/27/2022  October   ,0,15.7,1,71.00,9.00,0.00,0.00,0.00
GOSH Copenhagen,89885019,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Business Basic - cycleCharge  10/28/2022-11/27/2022  October   ,359.16,25.2,1,12.00,9.00,26.09,313.14,25.86
GOSH Copenhagen,89885019,Exchange Online (Plan 1) - Exchange Online (Plan 1) - renew  10/12/2022-11/11/2022  October   ,30.24,24.19,1,1.00,9,26.37,26.37,2.18
PrimeAssurance AS,35513930,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Business Premium - cycleCharge  10/28/2022-11/27/2022  October   ,598,100.72,1,5.00,25.00,119.60,598.00,119.60
PrimeAssurance AS,35513930,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Business Standard - cycleCharge  10/28/2022-11/27/2022  October   ,74.76,62.96,1,1.00,25.00,74.76,74.76,14.95
Gammelbys,29687765,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Business Basic - cycleCharge  10/28/2022-11/27/2022  October   ,29.93,25.2,1,1.00,12.50,26.93,26.93,2.99
Gammelbys,29687765,Microsoft 365 Business Premium - Microsoft 365 Business Premium - renew  10/28/2022-11/27/2022  October   ,332.4,132.96,1,2.00,12.5,149.58,299.16,33.24
Gammelbys,29687765,Microsoft 365 New Commerce Promotional Offer Annual - Office 365 F3 - cycleCharge  10/28/2022-11/27/2022  October   ,23.94,20.16,1,1.00,12.50,21.54,21.54,2.39
Gammelbys,29687765,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Apps for business - cycleCharge  10/28/2022-11/27/2022  October   ,62.51,52.64,1,1.00,12.50,56.26,56.26,6.25
Gammelbys,29687765,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Phone System - cycleCharge  10/28/2022-11/27/2022  October   ,669.06,40.24,1,14.00,25.00,47.79,669.03,133.81
Gammelbys,29687765,Microsoft 365 New Commerce Promotional Offer Annual - Exchange Online (Plan 1) - cycleCharge  10/28/2022-11/27/2022  October   ,167.58,20.16,1,7.00,12.50,21.54,150.81,16.76
Gammelbys,29687765,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Business Premium - cycleCharge  10/28/2022-11/27/2022  October   ,1674.4,110.8,1,14.00,25.00,119.60,1674.40,334.88
Gammelbys,29687765,Microsoft 365 Audio Conferencing Adoption Promo - Microsoft 365 Business Voice Adoption Promo - Microsoft 365 Audio Conferencing - cycleCharge  10/29/2022-11/28/2022  October   ,0,15.7,1,15.00,25.00,0.00,0.00,0.00
CO:PLAY Advokatpartnerselskab,41110546,Microsoft 365 New Commerce Promotional Offer Annual - Office 365 E1 - cycleCharge  10/28/2022-11/27/2022  October   ,47.79,40.24,1,1.00,25.00,47.79,47.79,9.56
CO:PLAY Advokatpartnerselskab,41110546,Microsoft 365 New Commerce Promotional Offer Annual - Exchange Online (Plan 1) - cycleCharge  10/28/2022-11/27/2022  October   ,71.82,20.16,1,3.00,25.00,23.94,71.81,14.36
CO:PLAY Advokatpartnerselskab,41110546,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 E3 - cycleCharge  10/28/2022-11/27/2022  October   ,4896.98,210.88,1,22.00,25.00,222.59,4896.93,979.39
CO:PLAY Advokatpartnerselskab,41110546,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft Teams Rooms Standard - cycleCharge  10/28/2022-11/27/2022  October   ,112.1,94.4,1,1.00,25.00,112.10,112.10,22.42
CO:PLAY Advokatpartnerselskab,41110546,Microsoft 365 New Commerce Promotional Offer Annual - Power BI Pro - cycleCharge  10/28/2022-11/27/2022  October   ,717,50.32,1,12.00,25.00,59.75,717.00,143.40
Atcom Aps,26097282,Microsoft Teams Phone Resource Account - Microsoft Teams Phone Resource Account - renew  10/21/2022-11/20/2022  October   ,0,0,1,5.00,18.75,0.00,0.00,0.00
Atcom Aps,26097282,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 E5 - addQuantity  10/28/2022-11/27/2022  October   ,-4429.88,286.96,1,13.00,25.00,-340.76,-4429.91,-885.98
Atcom Aps,26097282,Microsoft 365 New Commerce Promotional Offer Annual - Visio Plan 2 - cycleCharge  10/28/2022-11/27/2022  October   ,986.48,75.52,1,11.00,25.00,89.68,986.43,197.29
Atcom Aps,26097282,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 E5 - cycleCharge  10/28/2022-11/27/2022  October   ,4429.88,286.96,1,13.00,25.00,340.76,4429.91,885.98
Atcom Aps,26097282,Microsoft 365 E5 - Microsoft 365 E5 - renew 10/28/2022-11/27/2022  October   ,1443.99,385.06,1,3.00,18.75,457.26,1371.78,216.60
Atcom Aps,26097282,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 E5 - addQuantity  10/28/2022-11/27/2022  October   ,4770.64,320.88,1,14.00,18.75,323.72,4532.14,715.60
Atcom Aps,26097282,Microsoft 365 New Commerce Promotional Offer Annual - Exchange Online (Plan 1) - cycleCharge  10/28/2022-11/27/2022  October   ,47.88,20.16,1,2.00,25.00,23.94,47.88,9.58
Atcom Aps,26097282,Microsoft 365 New Commerce Promotional Offer Annual - Visio Plan 2 - addQuantity  10/28/2022-11/27/2022  October   ,-986.48,75.52,1,11.00,25.00,-89.68,-986.43,-197.29
Atcom Aps,26097282,Visio Plan 2 - Visio Plan 2 - renew 10/28/2022-11/27/2022  October   ,339.84,90.62,1,3.00,18.75,107.61,322.83,50.97
Atcom Aps,26097282,Microsoft 365 New Commerce Promotional Offer Annual - Visio Plan 2 - addQuantity  10/28/2022-11/27/2022  October   ,1076.16,75.52,1,12.00,18.75,85.19,1022.30,161.42
Langvad Arkitekter,77213813,Microsoft 365 New Commerce Promotional Offer Annual - Project Plan 3 - cycleCharge  10/28/2022-11/27/2022  October   ,179.36,151.04,1,1.00,25.00,179.36,179.36,35.87
Langvad Arkitekter,77213813,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Business Premium - cycleCharge  10/28/2022-11/27/2022  October   ,598,100.72,1,5.00,25.00,119.60,598.00,119.60
Langvad Arkitekter,77213813,Microsoft 365 New Commerce Promotional Offer Annual - Exchange Online (Plan 1) - cycleCharge  10/28/2022-11/27/2022  October   ,47.88,20.16,1,2.00,25.00,23.94,47.88,9.58
INTERN A/S,20284072,Microsoft 365 Business Basic - Microsoft 365 Business Basic - renew  10/1/2022-10/31/2022  October   ,136.08,36.29,1,3.00,25.0,45.36,136.09,27.22
INTERN A/S,20284072,Microsoft 365 New Commerce Promotional Offer Annual - Project Plan 3 - cycleCharge  10/28/2022-11/27/2022  October   ,1434.88,151.04,1,8.00,25.00,179.36,1434.90,286.98
INTERN A/S,20284072,Microsoft 365 New Commerce Promotional Offer Annual - Exchange Online (Plan 1) - cycleCharge  10/28/2022-11/27/2022  October   ,23.94,20.16,1,1.00,25.00,23.94,23.94,4.79
INTERN A/S,20284072,Microsoft 365 New Commerce Promotional Offer Annual - Office 365 F3 - cycleCharge  10/28/2022-11/27/2022  October   ,263.34,20.16,1,11.00,25.00,23.94,263.31,52.66
INTERN A/S,20284072,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Business Premium - cycleCharge  10/28/2022-11/27/2022  October   ,1674.4,100.72,1,14.00,25.00,119.60,1674.40,334.88
Nord Tech Industrisystemer,18175509,Dynamics 365 Business Central Essentials - Dynamics 365 Business Central Essentials - cycleCharge  10/1/2022-10/31/2022  October   ,385.44,308.35,1,1.00,25.00,385.44,385.44,77.09
Nord Tech Industrisystemer,18175509,Microsoft 365 Business Basic - Microsoft 365 Business Basic - cycleCharge  10/17/2022-11/16/2022  October   ,113.4,30.24,1,3.00,25.00,37.80,113.40,22.68
Nord Tech Industrisystemer,18175509,Microsoft 365 Business Premium - Microsoft 365 Business Premium - cycleCharge  10/17/2022-11/16/2022  October   ,3878,110.8,1,28.00,25.00,138.50,3878.00,775.60
Nord Tech Industrisystemer,18175509,Exchange Online (Plan 2) - Exchange Online (Plan 2) - cycleCharge  10/17/2022-11/16/2022  October   ,50.3,40.24,1,1.00,25.00,50.30,50.30,10.06
Nord Tech Industrisystemer,18175509,Visio Plan 2 - Visio Plan 2 - cycleCharge 10/17/2022-11/16/2022  October   ,94.4,75.52,1,1.00,7.00,80.81,80.81,5.29
Nord Tech Industrisystemer,18175509,Microsoft Teams Phone Standard - Microsoft Teams Phone Standard - cycleCharge  10/12/2022-11/11/2022  October   ,1156.9,40.24,1,23.00,25.00,50.30,1156.90,231.38
RackpeopleTest,30520882,Modern Work SMB Promo - Microsoft Teams Essentials (AAD Identity) - Microsoft Teams Essentials (AAD Identity) - cycleCharge  10/12/2022-11/11/2022  October   ,56.7,20.16,1,3.00,25.00,18.90,56.70,11.34
Delfi Technologies A/S,12552688,Microsoft 365 New Commerce Promotional Offer Annual - Exchange Online (Plan 1) - cycleCharge  10/23/2022-11/22/2022  October   ,23.94,20.16,1,1.00,6.25,20.35,20.35,1.20
Delfi Technologies A/S,12552688,Microsoft 365 New Commerce Promotional Offer Annual - Power BI Pro - cycleCharge  10/23/2022-11/22/2022  October   ,298.75,50.32,1,5.00,6.25,50.79,253.94,14.94
Delfi Technologies A/S,12552688,Microsoft 365 Business Premium - Microsoft 365 Business Premium - renew  10/23/2022-11/22/2022  October   ,1662,132.96,1,10.00,6.25,141.27,1412.70,83.10
Delfi Technologies A/S,12552688,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 F3 - cycleCharge  10/24/2022-11/23/2022  October   ,2246.13,40.24,1,47.00,6.25,40.62,1909.11,112.30
Delfi Technologies A/S,12552688,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Business Premium - cycleCharge  10/24/2022-11/23/2022  October   ,14830.4,110.8,1,124.00,6.25,101.66,12605.84,741.52
Delfi Technologies A/S,12552688,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 E3 - cycleCharge  10/23/2022-11/22/2022  October   ,1335.54,187.44,1,6.00,6.25,189.20,1135.20,66.78
viks,27260551,Microsoft 365 Business Standard - Microsoft 365 Business Standard - renew  10/25/2022-11/24/2022  October   ,188.88,75.55,1,2.00,25.0,94.44,188.88,37.78
ZINCKTWICE S.M.B.A.,32365361,Microsoft 365 Business Standard - Microsoft 365 Business Standard - cycleCharge  10/1/2022-10/31/2022  October   ,393.5,62.96,1,5.00,25.00,78.70,393.50,78.70
Mads & Vitus,28689942,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Phone System - cycleCharge  10/23/2022-11/22/2022  October   ,191.16,40.24,1,4.00,12.50,43.01,172.04,19.12
Mads & Vitus,28689942,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Business Standard - cycleCharge  10/23/2022-11/22/2022  October   ,373.8,62.96,1,5.00,12.50,67.29,336.43,37.38
make Rehab A/S,42102806,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Business Premium - cycleCharge  10/28/2022-11/27/2022  October   ,598,100.72,1,5.00,25.00,119.60,598.00,119.60
Klinik Socius,41740604,Microsoft 365 Business Premium - Microsoft 365 Business Premium - cycleCharge  10/24/2022-11/23/2022  October   ,1939,110.8,1,14.00,25.00,138.50,1939.00,387.80
