Customer,CustomerNo,Description,Total_Amount_Excl_VAT,Unit_Price,PCToBCExchangeRate,Quantity,Rackpeople Markup,Rackpeople Markup Unit Price,Rackpeople Markup Total Price,Rackpeople Markup Diff
AVS Danmark,79293210,Microsoft 365 New Commerce Promotional Offer Annual - Exchange Online (Plan 1) - cycleCharge  12/28/2022-1/27/2023  December   ,95.76,20.16,1,4.00,22.00,23.36,93.45,16.85
AVS Danmark,79293210,Microsoft 365 Business Standard - Microsoft 365 Business Standard - renew  12/28/2022-1/27/2023  December   ,94.44,75.55,1,1.00,22.0,92.17,92.17,16.62
AVS Danmark,79293210,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft Defender for Office 365 (Plan 1) - cycleCharge  12/28/2022-1/27/2023  December   ,263.56,10.08,1,22.00,22.0,11.69,257.13,46.37
AVS Danmark,79293210,Microsoft 365 New Commerce Promotional Offer Annual - Office 365 E3 - cycleCharge  12/28/2022-1/27/2023  December   ,139.18,117.2,1,1.00,22.00,135.83,135.83,24.49
AVS Danmark,79293210,Rtn Preference: MGN - Rtn Preference: MGN - new ,0,0,7.15245,0.00,22.00,0.00,0.00,0.00
AVS Danmark,79293210,Tables - Tables - LRS - new ,0,0.045,7.15245,0.01,22.00,0.33,0.00,0.00
AVS Danmark,79293210,Filer - Filer - LRS - new ,2.23,0.06,7.15245,5.00,22.00,0.45,2.22,0.44
AVS Danmark,79293210,Blob Storage - Blob Storage - Varm LRS - Det ,0,0.004,7.15245,0.00,22.00,0.03,0.00,0.00
AVS Danmark,79293210,Tables - Tables - LRS - new ,0,0.00036,7.15245,1.22,22.00,0.00,0.00,0.00
AVS Danmark,79293210,Backup - Backup-Azure VM -Det nordlige Europa - ,75.9,10,7.15245,1.00,22.00,74.17,74.17,13.45
AVS Danmark,79293210,Backup - Backup-Server i det lokale miljø -Det ,75.9,10,7.15245,1.00,22.00,74.17,74.17,13.45
AVS Danmark,79293210,Rtn Preference: MGN - Rtn Preference: MGN - new ,0,0.087,7.15245,0.00,22.00,0.00,0.00,0.00
AVS Danmark,79293210,VPN Gateway - VPN Gateway-VpnGw1  - new ,1074.2,0.19,7.15245,744.00,22.00,1.41,1048.48,189.12
AVS Danmark,79293210,Generel blok-blob - Generel blok-blob - LRS - new ,0,0.00036,7.15245,0.01,22.00,0.00,0.00,0.00
AVS Danmark,79293210,Blob Storage - Blob Storage - Varm LRS - Det ,0,0.0043,7.15245,0.01,22.00,0.03,0.00,0.00
AVS Danmark,79293210,Blob Storage - Blob Storage - Varm LRS - Det ,507.01,0.022,7.15245,3032.85,22.00,0.16,494.89,89.28
AVS Danmark,79293210,Filer - Filer - LRS - new ,0,0.0015,7.15245,0.00,22.00,0.01,0.00,0.00
AVS Danmark,79293210,Backup - Backup-Standard -Det vestlige Europa - ,515.78,0.0448,7.15245,1515.13,22.00,0.33,503.46,90.84
AVS Danmark,79293210,Premium-filer - Premium-filer - LRS - Det vestlige ,145.9,0.192,7.15245,100.00,22.00,1.42,142.41,25.69
AVS Danmark,79293210,Backup - Backup-Standard -Det nordlige Europa - ,19.21,0.0448,7.15245,56.71,22.00,0.33,18.84,3.47
AVS Danmark,79293210,Blob Storage - Blob Storage - Varm LRS - Det ,0,0.05,7.15245,0.00,22.00,0.37,0.00,0.00
Langvad Arkitekter,77213813,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Business Premium - cycleCharge  12/28/2022-1/27/2023  December   ,598,100.72,1,5.00,25.00,119.60,598.00,119.60
Langvad Arkitekter,77213813,Microsoft 365 New Commerce Promotional Offer Annual - Exchange Online (Plan 1) - cycleCharge  12/28/2022-1/27/2023  December   ,47.88,20.16,1,2.00,25.00,23.94,47.88,9.58
Langvad Arkitekter,77213813,Microsoft 365 New Commerce Promotional Offer Annual - Project Plan 3 - cycleCharge  12/28/2022-1/27/2023  December   ,179.36,151.04,1,1.00,25.00,179.36,179.36,35.87
Bendix Transport,18236133,Microsoft 365 New Commerce Promotional Offer Annual - Enterprise Mobility + Security E3 - cycleCharge  12/28/2022-1/27/2023  December   ,2590.38,53.2,1,41.00,25.00,63.18,2590.18,518.04
Bendix Transport,18236133,Microsoft 365 New Commerce Promotional Offer Annual - Office 365 E3 - cycleCharge  12/28/2022-1/27/2023  December   ,5706.38,134.72,1,41.00,25.00,139.18,5706.18,1141.24
Bendix Transport,18236133,Microsoft 365 New Commerce Promotional Offer Annual - Exchange Online (Plan 1) - cycleCharge  12/28/2022-1/27/2023  December   ,95.76,20.16,1,4.00,25.00,23.94,95.75,19.15
ZINCKTWICE S.M.B.A.,32365361,Microsoft 365 Business Standard - Microsoft 365 Business Standard - cycleCharge  12/1/2022-12/31/2022  December   ,393.5,62.96,1,5.00,25.00,78.70,393.50,78.70
RackpeopleTest,00000000,Modern Work SMB Promo - Microsoft Teams Essentials (AAD Identity) - Microsoft Teams Essentials (AAD Identity) - cycleCharge  12/12/2022-1/11/2023  December   ,56.7,20.16,1,3.00,25.00,18.90,56.70,11.34
make Rehab A/S,42102806,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Business Premium - cycleCharge  12/28/2022-1/27/2023  December   ,598,100.72,1,5.00,25.00,119.60,598.00,119.60
Personalegruppen A/S,28706650,Exchange Online (Plan 1) - Exchange Online (Plan 1) - renew  12/28/2022-1/27/2023  December   ,30.24,24.19,1,1.00,25.0,30.24,30.24,6.05
Personalegruppen A/S,28706650,Microsoft 365 Business Premium - Microsoft 365 Business Premium - cycleCharge  12/21/2022-1/20/2023  December   ,4986,110.8,1,36.00,25.00,138.50,4986.00,997.20
Klinik Socius,41740604,Microsoft 365 Business Premium - Microsoft 365 Business Premium - cycleCharge  12/24/2022-1/23/2023  December   ,2077.5,110.8,1,15.00,25.0,138.50,2077.50,415.50
PrimeAssurance AS,35513930,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Business Standard - cycleCharge  12/28/2022-1/27/2023  December   ,74.76,62.96,1,1.00,25.00,74.76,74.76,14.95
PrimeAssurance AS,35513930,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Business Premium - cycleCharge  12/28/2022-1/27/2023  December   ,598,100.72,1,5.00,25.00,119.60,598.00,119.60
viks,27260551,Microsoft 365 Business Standard - Microsoft 365 Business Standard - renew  12/25/2022-1/24/2023  December   ,188.88,75.55,1,2.00,25.0,94.44,188.88,37.78
CTGlobal,25188462,Standard HDD Managed Disks - Standard HDD Managed ,44.7,5.888,7.15245,1.00,7.00,38.30,38.30,2.54
CTGlobal,25188462,Files - Files - LRS - new ,0,0.0015,7.15245,0.00,7.00,0.01,0.00,0.00
CTGlobal,25188462,Azure App Service Free Plan - Azure App Service ,0,0,7.15245,10.00,7.00,0.00,0.00,0.00
CTGlobal,25188462,General Block Blob - General Block Blob - LRS - ,0,0.00036,7.15245,0.00,7.00,0.00,0.00,0.00
CTGlobal,25188462,Blob Storage - Blob Storage - Hot LRS - EU West - ,0,0.054,7.15245,0.00,7.00,0.35,0.00,0.00
CTGlobal,25188462,SQL Database Single Standard - SQL Database Single ,1140.19,2.42,7.15245,62.00,7.00,15.74,976.03,63.88
CTGlobal,25188462,General Block Blob - General Block Blob - LRS - ,0,0.00036,7.15245,0.00,7.00,0.00,0.00,0.00
CTGlobal,25188462,Microsoft Defender for SQL - Microsoft Defender ,113.99,15,7.15245,1.00,7.00,97.58,97.58,6.39
CTGlobal,25188462,Bandwidth Inter-Region - Bandwidth Inter-Region - ,0,0.02,7.15245,0.00,7.00,0.13,0.00,0.00
CTGlobal,25188462,Logic Apps - Logic Apps - Consumption - new ,41.93,0.000125,7.15245,44225.00,7.00,0.00,35.96,2.42
CTGlobal,25188462,Azure App Service Free Plan - Azure App Service ,0,0,7.15245,22.00,7.00,0.00,0.00,0.00
CTGlobal,25188462,Files - Files - LRS - new ,2.23,0.06,7.15245,5.00,7.00,0.39,1.95,0.17
CTGlobal,25188462,Blob Storage - Blob Storage - Hot LRS - EU West - ,0,0.054,7.15245,0.00,7.00,0.35,0.00,0.00
CTGlobal,25188462,Rtn Preference: MGN - Rtn Preference: MGN - new ,0,0,7.15245,0.00,7.00,0.00,0.00,0.00
CTGlobal,25188462,Azure App Service Shared Plan - Azure App Service ,73.49,0.013,7.15245,744.00,7.00,0.08,62.92,4.13
CTGlobal,25188462,Key Vault - Key Vault - Premium - new ,0,0.03,7.15245,0.02,7.00,0.20,0.00,0.00
CTGlobal,25188462,Tables - Tables - LRS - new ,70.8,0.045,7.15245,207.22,7.00,0.29,60.66,4.02
CTGlobal,25188462,General Block Blob - General Block Blob - LRS - ,0,0.00036,7.15245,22.42,7.00,0.00,0.05,0.05
CTGlobal,25188462,Traffic Manager - Traffic Manager - Azure Endpoint ,0.26,0.54,7.15245,0.07,7.00,3.51,0.25,0.04
CTGlobal,25188462,SignalR - SignalR - new ,1137.86,1.61,7.15245,93.00,7.00,10.47,974.02,63.73
CTGlobal,25188462,SQL Database Single Standard - SQL Database Single ,1139.83,4.8387,7.15245,31.00,7.00,31.48,975.77,63.91
CTGlobal,25188462,Log Analytics - Log Analytics - Pay-as-you-go - EU ,677.78,2.99,7.15245,29.83,7.00,19.45,580.19,37.97
CTGlobal,25188462,Azure Monitor - Azure Monitor - Emails - new ,0,0.00002,7.15245,16.00,7.00,0.00,0.00,0.00
CTGlobal,25188462,Log Analytics - Log Analytics - Pay-as-you-go - EU ,0,2.99,7.15245,5.00,7.00,0.00,0.00,0.00
CTGlobal,25188462,Standard HDD Managed Disks - Standard HDD Managed ,11.61,1.536,7.15245,1.00,7.00,9.99,9.99,0.70
CTGlobal,25188462,Process Automation - Process Automation - Basic - ,0,0.002,7.15245,85.98,7.00,0.00,0.00,0.00
CTGlobal,25188462,Azure Pipelines - Azure Pipelines - ,911.93,40,7.15245,3.00,7.00,260.21,780.62,51.08
CTGlobal,25188462,Blob Storage - Blob Storage - Hot LRS - EU West - ,0,0.0043,7.15245,0.14,7.00,0.03,0.00,0.00
CTGlobal,25188462,General Block Blob - General Block Blob - LRS - ,0,0.024,7.15245,0.04,7.00,0.16,0.01,0.01
CTGlobal,25188462,Azure App Service Premium v2 Plan - Azure App ,9046.41,0.8,7.15245,1488.00,7.00,5.20,7743.73,506.60
CTGlobal,25188462,Azure Monitor - Azure Monitor - Alerts - new ,0,0.1,7.15245,10.00,7.00,0.00,0.00,0.00
CTGlobal,25188462,Traffic Manager - Traffic Manager - Azure Endpoint ,5.45,0.36,7.15245,2.00,7.00,2.34,4.68,0.32
CTGlobal,25188462,Blob Storage - Blob Storage - Hot LRS - EU West - ,0,0.0043,7.15245,0.07,7.00,0.03,0.00,0.00
CTGlobal,25188462,Traffic Manager - Traffic Manager - Traffic View - ,0.98,2,7.15245,0.07,7.00,13.01,0.85,0.07
CTGlobal,25188462,Tables - Tables - LRS - new ,0,0.00036,7.15245,2.72,7.00,0.00,0.01,0.01
CTGlobal,25188462,SQL Database - LTR Backup Storage - SQL Database - ,26.46,0.0595,7.15245,58.61,7.00,0.39,22.69,1.52
CTGlobal,25188462,Standard HDD Managed Disks - Standard HDD Managed ,311.21,40.96,7.15245,1.00,7.00,266.45,266.43,17.46
CTGlobal,25188462,SQL Database Single Standard - SQL Database Single ,341.98,0.4839,7.15245,93.00,7.00,3.15,292.75,19.17
CTGlobal,25188462,Tables - Tables - GRS - new ,0,0.00036,7.15245,0.90,7.00,0.00,0.00,0.00
CTGlobal,25188462,Tables - Tables - RA-GRS - new ,0,0.075,7.15245,0.01,7.00,0.49,0.00,0.00
CTGlobal,25188462,SignalR - SignalR - new ,0,0,7.15245,62.00,7.00,0.00,0.00,0.00
CTGlobal,25188462,Logic Apps - Logic Apps - Consumption - new ,0,0.000025,7.15245,8.00,7.00,0.00,0.00,0.00
CTGlobal,25188462,Azure Repos and Boards (Basic) - Azure Repos and ,45.5,6,7.15245,1.00,7.00,39.03,39.03,2.63
CTGlobal,25188462,Blob Storage - Blob Storage - Hot LRS - EU West - ,3.75,0.0196,7.15245,25.37,7.00,0.13,3.24,0.24
CTGlobal,25188462,Azure Monitor - Azure Monitor - Alerts - new ,5.99,0.1,7.15245,7.99,7.00,0.65,5.20,0.41
CTGlobal,25188462,Azure App Service Standard Plan - Azure App ,1696.2,0.1,7.15245,2232.00,7.00,0.65,1451.95,94.99
CTGlobal,25188462,Rtn Preference: MGN - Rtn Preference: MGN - new ,0,0.087,7.15245,100.00,7.00,0.00,0.00,0.00
CTGlobal,25188462,Queues - Queues - LRS - new ,0,0.00036,7.15245,0.00,7.00,0.00,0.00,0.00
CTGlobal,25188462,Storage - Bandwidth - Storage - Bandwidth - ,0,0,7.15245,0.05,7.00,0.00,0.00,0.00
CTGlobal,25188462,General Block Blob - General Block Blob - LRS - ,0,0.00036,7.15245,0.00,7.00,0.00,0.00,0.00
CTGlobal,25188462,Log Analytics - Log Analytics - Pay-as-you-go - EU ,0,2.76,7.15245,0.52,7.00,0.00,0.00,0.00
CTGlobal,25188462,Rtn Preference: MGN - Rtn Preference: MGN - new ,153.5,0.087,7.15245,232.30,7.00,0.57,131.47,8.67
CTGlobal,25188462,Logic Apps - Logic Apps - Consumption - new ,0.26,0.12,7.15245,0.31,7.00,0.78,0.24,0.03
Kiltin,15000848,Rtn Preference: MGN - Rtn Preference: MGN - new ,0,0.087,7.15245,2.27,110.00,0.00,0.00,0.00
Kiltin,15000848,Tables - Tables - LRS - new ,0,0.00036,7.15245,0.01,110.00,0.00,0.00,0.00
Kiltin,15000848,Blob Storage - Blob Storage - Cool LRS - EU West - ,16.54,0.01,7.15245,218.55,110.00,0.13,27.90,14.67
Kiltin,15000848,Blob Storage - Blob Storage - Hot LRS - EU West - ,0,0.0043,7.15245,0.12,110.00,0.05,0.01,0.01
Kiltin,15000848,Blob Storage - Blob Storage - Cool LRS - EU West - ,0,0.01,7.15245,0.01,110.00,0.13,0.00,0.00
Kiltin,15000848,Rtn Preference: MGN - Rtn Preference: MGN - new ,0,0,7.15245,0.04,110.00,0.00,0.00,0.00
Kiltin,15000848,Blob Storage - Blob Storage - Hot LRS - EU West - ,0,0.054,7.15245,0.02,110.00,0.69,0.01,0.01
Kiltin,15000848,Blob Storage - Blob Storage - Cool LRS - EU West - ,0,0.1,7.15245,0.02,110.00,1.28,0.03,0.03
Kiltin,15000848,Tables - Tables - LRS - new ,0,0.00036,7.15245,0.01,110.00,0.00,0.00,0.00
Kiltin,15000848,Tables - Tables - LRS - new ,0,0.00036,7.15245,0.01,110.00,0.00,0.00,0.00
Kiltin,15000848,Tables - Tables - LRS - new ,0,0.045,7.15245,0.00,110.00,0.57,0.00,0.00
Kiltin,15000848,Tables - Tables - LRS - new ,0,0.00036,7.15245,0.33,110.00,0.00,0.00,0.00
Kiltin,15000848,Blob Storage - Blob Storage - Cool LRS - EU West - ,0.09,0.01,7.15245,2.27,110.00,0.13,0.29,0.22
GoWingu ApS,00000001,Azure App Service Free Plan - Azure App Service ,0,0,7.15245,10.00,0.00,0.00,0.00,0.00
GoWingu ApS,00000001,SQL Database - LTR Backup Storage - SQL Database - ,0.18,0.055,7.15245,0.61,0.00,0.33,0.20,0.06
GoWingu ApS,00000001,General Block Blob - General Block Blob - LRS - ,148.76,0.024,7.15245,815.85,0.00,0.15,119.04,0.03
GoWingu ApS,00000001,Azure App Service Premium v2 Plan - Azure App ,1130.8,0.2,7.15245,744.00,0.00,1.22,904.64,0.00
GoWingu ApS,00000001,Rtn Preference: MGN - Rtn Preference: MGN - new ,0,0.087,7.15245,16.03,0.00,0.00,0.00,0.00
GoWingu ApS,00000001,Azure Database for MySQL Single Server - Backup ,28.79,0.11,7.15245,34.54,0.00,0.67,23.10,0.07
GoWingu ApS,00000001,Tables - Tables - LRS - new ,0,0.045,7.15245,0.00,0.00,0.27,0.00,0.00
GoWingu ApS,00000001,Azure App Service Free Plan - Azure App Service ,0,0,7.15245,11.00,0.00,0.00,0.00,0.00
GoWingu ApS,00000001,SQL Database Single Standard - SQL Database Single ,227.98,0.4839,7.15245,62.00,0.00,2.94,182.40,0.02
GoWingu ApS,00000001,Log Analytics - Log Analytics - Pay-as-you-go - EU ,0,2.76,7.15245,0.53,0.00,0.00,0.00,0.00
GoWingu ApS,00000001,General Block Blob - General Block Blob - LRS - ,0,0.00036,7.15245,0.03,0.00,0.00,0.00,0.00
GoWingu ApS,00000001,Azure Database for MySQL Single Server Basic - ,205.71,0.0364,7.15245,744.00,0.00,0.22,164.64,0.07
GoWingu ApS,00000001,Tables - Tables - LRS - new ,0,0.00036,7.15245,0.45,0.00,0.00,0.00,0.00
GoWingu ApS,00000001,Azure Database for MySQL Single Server Basic - ,8.31,0.11,7.15245,10.00,0.00,0.67,6.69,0.04
GoWingu ApS,00000001,General Block Blob - General Block Blob - LRS - ,0,0.00036,7.15245,2.14,0.00,0.00,0.00,0.00
GoWingu ApS,00000001,General Block Blob - General Block Blob - LRS - ,0,0.00036,7.15245,0.01,0.00,0.00,0.00,0.00
Fonden af 28. maj 1948,50861015,Tables - Tables - LRS - new ,0,0.045,7.15245,0.00,25.00,0.34,0.00,0.00
Fonden af 28. maj 1948,50861015,Tables - Tables - LRS - new ,0,0.00036,7.15245,0.45,25.00,0.00,0.00,0.00
Fonden af 28. maj 1948,50861015,Blob Storage - Blob Storage - Hot LRS - EU West - ,0,0.0043,7.15245,0.01,25.00,0.03,0.00,0.00
